Unix	jday	dp
1201824000	32	75.28
1201834800	32	108.97
1201845600	32	108.98
1201856400	32	193.6
1201867200	32	181.07
1201878000	32	167.27
1201888800	32	105.98
1201899600	32	105.34
1201910400	33	106.64
1201921200	33	106.31
1201932000	33	105.98
1201942800	33	105.61
1201953600	33	105.41
1201964400	33	105.2
1201975200	33	107.57
1201986000	33	107.44
1201996800	34	93.77
1202007600	34	95.21
1202018400	34	96
1202029200	34	97.21
1202040000	34	97.39
1202050800	34	98.39
1202061600	34	98.64
1202072400	34	99.72
1202083200	35	100.26
1202094000	35	101.37
1202104800	35	151.95
1202115600	35	146.1
1202126400	35	147.32
1202137200	35	104.36
1202148000	35	104.67
1202158800	35	104.7
1202169600	36	104.92
1202180400	36	105.49
1202191200	36	107.43
1202202000	36	109.3
1202212800	36	109.28
1202223600	36	108.66
1202234400	36	108.38
1202245200	36	107.69
1202256000	37	107.43
1202266800	37	112.94
1202277600	37	111.46
1202288400	37	110.91
1202299200	37	110.05
1202310000	37	109.8
1202320800	37	109.19
1202331600	37	86.16
1202342400	38	79.58
1202353200	38	76.39
1202364000	38	80.71
1202374800	38	75.36
1202385600	38	69.69
1202396400	38	79.57
1202407200	38	79.35
1202418000	38	88.96
1202428800	39	79.3
1202439600	39	87.01
1202450400	39	85.72
1202461200	39	86.83
1202472000	39	87.64
1202482800	39	89.94
1202493600	39	87.18
1202504400	39	89.51
1202515200	40	89.3
1202526000	40	90.61
1202536800	40	90.52
1202547600	40	91.96
1202558400	40	93.18
1202569200	40	94.45
1202580000	40	95.03
1202590800	40	97.12
1202601600	41	98.07
1202612400	41	99.54
1202623200	41	100.29
1202634000	41	101.53
1202644800	41	102.21
1202655600	41	103.18
1202666400	41	103.51
1202677200	41	104.15
1202688000	42	104.38
1202698800	42	104.61
1202709600	42	104.73
1202720400	42	104.66
1202731200	42	107.02
1202742000	42	106.67
1202752800	42	189.6
1202763600	42	184.62
1202774400	43	183.63
1202785200	43	174.76
1202796000	43	171.06
1202806800	43	165.63
1202817600	43	167.6
1202828400	43	167.06
1202839200	43	164.14
1202850000	43	161.33
1202860800	44	158.09
1202871600	44	158.97
1202882400	44	157.57
1202893200	44	61.63
1202904000	44	154.4
1202914800	44	82.78
1202925600	44	79.34
1202936400	44	79.19
1202947200	45	76.1
1202958000	45	83.6
1202968800	45	82.07
1202979600	45	83.93
1202990400	45	83.45
1203001200	45	222.5
1203012000	45	216.85
1203022800	45	218.1
1203033600	46	211.39
1203044400	46	215.88
1203055200	46	235.54
1203066000	46	173.77
1203076800	46	169.89
1203087600	46	259.89
1203098400	46	257.01
1203109200	46	242.83
1203120000	47	218.13
1203130800	47	216.25
1203141600	47	176.41
1203152400	47	173.98
1203163200	47	173.56
1203174000	47	170.34
1203184800	47	171.05
1203195600	47	166.2
1203206400	48	166
1203217200	48	161.86
1203228000	48	169.79
1203238800	48	170.13
1203249600	48	174.74
1203260400	48	165.89
1203271200	48	169.71
1203282000	48	164.96
1203292800	49	166.98
1203303600	49	163.63
1203314400	49	166.98
1203325200	49	163.69
1203336000	49	165.07
1203346800	49	163.4
1203357600	49	165.45
1203368400	49	163.02
1203379200	50	173.07
1203390000	50	168.52
1203400800	50	173.41
1203411600	50	168.27
1203422400	50	170.35
1203433200	50	166.34
1203444000	50	171.62
1203454800	50	167.2
1203465600	51	167.64
1203476400	51	71.48
1203487200	51	66.14
1203498000	51	64
1203508800	51	63.67
1203519600	51	62.27
1203530400	51	61.24
1203541200	51	60.91
1203552000	52	64.84
1203562800	52	64.5
1203573600	52	63.9
1203584400	52	63.68
1203595200	52	63.73
1203606000	52	71.53
1203616800	52	70.82
1203627600	52	71.36
1203638400	53	71.52
1203649200	53	66.32
1203660000	53	67.02
1203670800	53	68.9
1203681600	53	66.82
1203692400	53	71.99
1203703200	53	72.15
1203714000	53	73.4
1203724800	54	77.33
1203735600	54	77.24
1203746400	54	75.61
1203757200	54	78.23
1203768000	54	73.65
1203778800	54	76.12
1203789600	54	74.24
1203800400	54	75.44
1203811200	55	73.59
1203822000	55	75.16
1203832800	55	73.62
1203843600	55	76.43
1203854400	55	75.58
1203865200	55	78.27
1203876000	55	77.16
1203886800	55	79.71
1203897600	56	78.92
1203908400	56	80.57
1203919200	56	80.13
1203930000	56	83.03
1203940800	56	83.19
1203951600	56	85.68
1203962400	56	85.72
1203973200	56	88.31
1203984000	57	88.42
1203994800	57	89.47
1204005600	57	89.38
1204016400	57	91.64
1204027200	57	91.74
1204038000	57	93.17
1204048800	57	92.24
1204059600	57	93.42
1204070400	58	93.3
1204081200	58	94.09
1204092000	58	93.74
1204102800	58	94.7
1204113600	58	94.21
1204124400	58	94.84
1204135200	58	93.51
1204146000	58	93.13
1204156800	59	90.8
1204167600	59	91.23
1204178400	59	90.08
1204189200	59	91.34
1204200000	59	80.24
1204210800	59	80.6
1204221600	59	84.21
1204232400	59	84.66
1204243200	60	86.58
1204254000	60	87.27
1204264800	60	80.93
1204275600	60	82.94
1204286400	60	81.28
1204297200	60	81.93
1204308000	60	80.54
1204318800	60	82.37
1204329600	61	57.54
