Unix	jday	hs
1012521600	32	1.98
1012532400	32	1.92
1012543200	32	1.78
1012554000	32	1.61
1012564800	32	1.47
1012575600	32	1.36
1012586400	32	1.3
1012597200	32	1.29
1012608000	33	1.31
1012618800	33	1.38
1012629600	33	1.47
1012640400	33	1.54
1012651200	33	1.64
1012662000	33	1.62
1012672800	33	1.71
1012683600	33	1.66
1012694400	34	1.61
1012705200	34	1.55
1012716000	34	1.57
1012726800	34	1.54
1012737600	34	1.44
1012748400	34	1.33
1012759200	34	1.48
1012770000	34	1.39
1012780800	35	1.28
1012791600	35	1.23
1012802400	35	1.21
1012813200	35	1.21
1012824000	35	1.17
1012834800	35	1.09
1012845600	35	1.25
1012856400	35	1.5
1012867200	36	1.95
1012878000	36	2.62
1012888800	36	3.32
1012899600	36	3.85
1012910400	36	4.07
1012921200	36	4.09
1012932000	36	4.03
1012942800	36	4.08
1012953600	37	4.14
1012964400	37	4.07
1012975200	37	3.91
1012986000	37	3.71
1012996800	37	3.5
1013007600	37	3.33
1013018400	37	3.11
1013029200	37	2.88
1013040000	38	2.68
1013050800	38	2.52
1013061600	38	2.33
1013072400	38	2.17
1013083200	38	2.05
1013094000	38	1.95
1013104800	38	1.88
1013115600	38	1.82
1013126400	39	1.77
1013137200	39	1.72
1013148000	39	1.7
1013158800	39	1.65
1013169600	39	1.67
1013180400	39	1.63
1013191200	39	1.63
1013202000	39	1.6
1013212800	40	1.72
1013223600	40	1.77
1013234400	40	1.9
1013245200	40	1.84
1013256000	40	1.71
1013266800	40	1.55
1013277600	40	1.45
1013288400	40	1.38
1013299200	41	1.39
1013310000	41	1.43
1013320800	41	1.42
1013331600	41	1.37
1013342400	41	1.33
1013353200	41	1.31
1013364000	41	1.34
1013374800	41	1.31
1013385600	42	1.27
1013396400	42	1.23
1013407200	42	1.19
1013418000	42	1.18
1013428800	42	1.34
1013439600	42	1.31
1013450400	42	1.13
1013461200	42	1
1013472000	43	0.97
1013482800	43	0.99
1013493600	43	1.05
1013504400	43	1.2
1013515200	43	1.37
1013526000	43	1.7
1013536800	43	1.94
1013547600	43	2.1
1013558400	44	2.07
1013569200	44	2.07
1013580000	44	2.02
1013590800	44	2.02
1013601600	44	2.02
1013612400	44	2.08
1013623200	44	2.12
1013634000	44	2.16
1013644800	45	2.15
1013655600	45	2.15
1013666400	45	2.07
1013677200	45	1.98
1013688000	45	1.88
1013698800	45	1.82
1013709600	45	1.75
1013720400	45	1.72
1013731200	46	1.7
1013742000	46	1.7
1013752800	46	1.68
1013763600	46	1.65
1013774400	46	1.6
1013785200	46	1.54
1013796000	46	1.49
1013806800	46	1.43
1013817600	47	1.38
1013828400	47	1.33
1013839200	47	1.31
1013850000	47	1.31
1013860800	47	1.3
1013871600	47	1.27
1013882400	47	1.34
1013893200	47	1.34
1013904000	48	1.36
1013914800	48	1.34
1013925600	48	1.41
1013936400	48	1.37
1013947200	48	1.29
1013958000	48	1.18
1013968800	48	1.11
1013979600	48	1.05
1013990400	49	1.01
1014001200	49	0.98
1014012000	49	1.04
1014022800	49	1.04
1014033600	49	1.03
1014044400	49	0.99
1014055200	49	0.95
1014066000	49	0.96
1014076800	50	1.16
1014087600	50	1.25
1014098400	50	1.28
1014109200	50	1.42
1014120000	50	1.63
1014130800	50	1.88
1014141600	50	2.09
1014152400	50	2.15
1014163200	51	2.06
1014174000	51	1.95
1014184800	51	1.8
1014195600	51	1.66
1014206400	51	1.57
1014217200	51	1.5
1014228000	51	1.45
1014238800	51	1.41
1014249600	52	1.37
1014260400	52	1.53
1014271200	52	1.49
1014282000	52	1.42
1014292800	52	1.32
1014303600	52	1.19
1014314400	52	1.09
1014325200	52	1.02
1014336000	53	0.93
1014346800	53	0.87
1014357600	53	0.84
1014368400	53	0.82
1014379200	53	0.87
1014390000	53	0.94
1014400800	53	0.9
1014411600	53	1.06
1014422400	54	0.9
1014433200	54	0.76
1014444000	54	0.66
1014454800	54	0.78
1014465600	54	0.97
1014476400	54	1.08
1014487200	54	1.08
1014498000	54	1.11
1014508800	55	0.92
1014519600	55	0.84
1014530400	55	0.77
1014541200	55	0.75
1014552000	55	0.78
1014562800	55	0.83
1014573600	55	0.85
1014584400	55	0.86
1014595200	56	0.86
1014606000	56	0.84
1014616800	56	0.87
1014627600	56	1.16
1014638400	56	0.99
1014649200	56	0.88
1014660000	56	0.86
1014670800	56	0.84
1014681600	57	0.81
1014692400	57	0.79
1014703200	57	0.85
1014714000	57	1.05
1014724800	57	0.88
1014735600	57	0.78
1014746400	57	0.73
1014757200	57	0.7
1014768000	58	0.69
1014778800	58	0.69
1014789600	58	0.71
1014800400	58	0.71
1014811200	58	0.71
1014822000	58	1.05
1014832800	58	0.96
1014843600	58	0.87
1014854400	59	0.78
1014865200	59	0.75
1014876000	59	0.62
1014886800	59	0.62
1014897600	59	0.77
1014908400	59	0.76
1014919200	59	0.7
1014930000	59	0.67
1014940800	60	1.03
