Unix	jday	hs
1004572800	305	1.04
1004583600	305	0.83
1004594400	305	0.66
1004605200	305	0.53
1004616000	305	0.47
1004626800	305	0.57
1004637600	305	0.8
1004648400	305	0.93
1004659200	306	0.95
1004670000	306	0.94
1004680800	306	0.86
1004691600	306	0.91
1004702400	306	0.91
1004713200	306	0.83
1004724000	306	0.68
1004734800	306	0.56
1004745600	307	0.56
1004756400	307	1.07
1004767200	307	1.36
1004778000	307	1.53
1004788800	307	2.17
1004799600	307	2.72
1004810400	307	2.9
1004821200	307	2.78
1004832000	308	2.42
1004842800	308	2.11
1004853600	308	1.85
1004864400	308	1.65
1004875200	308	1.48
1004886000	308	1.33
1004896800	308	1.21
1004907600	308	1.12
1004918400	309	1.04
1004929200	309	0.98
1004940000	309	0.93
1004950800	309	1.03
1004961600	309	1.16
1004972400	309	1.04
1004983200	309	0.91
1004994000	309	0.79
1005004800	310	0.76
1005015600	310	0.81
1005026400	310	0.91
1005037200	310	0.91
1005048000	310	0.87
1005058800	310	0.81
1005069600	310	0.76
1005080400	310	0.74
1005091200	311	0.85
1005102000	311	0.98
1005112800	311	1.13
1005123600	311	1.15
1005134400	311	1.07
1005145200	311	1
1005156000	311	0.97
1005166800	311	0.94
1005177600	312	0.93
1005188400	312	0.92
1005199200	312	0.9
1005210000	312	0.86
1005220800	312	0.83
1005231600	312	0.92
1005242400	312	0.98
1005253200	312	0.98
1005264000	313	0.97
1005274800	313	0.94
1005285600	313	0.94
1005296400	313	1.01
1005307200	313	1.02
1005318000	313	1.02
1005328800	313	1.07
1005339600	313	1.1
1005350400	314	1.15
1005361200	314	1.17
1005372000	314	1.16
1005382800	314	1.14
1005393600	314	1.17
1005404400	314	1.19
1005415200	314	1.17
1005426000	314	1.23
1005436800	315	1.09
1005447600	315	0.98
1005458400	315	0.89
1005469200	315	0.79
1005480000	315	0.72
1005490800	315	0.68
1005501600	315	0.66
1005512400	315	0.64
1005523200	316	0.64
1005534000	316	0.99
1005544800	316	1.06
1005555600	316	1
1005566400	316	1
1005577200	316	0.88
1005588000	316	0.76
1005598800	316	0.66
1005609600	317	0.66
1005620400	317	0.68
1005631200	317	0.74
1005642000	317	0.84
1005652800	317	1.16
1005663600	317	1.18
1005674400	317	1.08
1005685200	317	1.01
1005696000	318	1.05
1005706800	318	1.22
1005717600	318	1.48
1005728400	318	1.83
1005739200	318	2.04
1005750000	318	2.17
1005760800	318	2.08
1005771600	318	1.9
1005782400	319	1.72
1005793200	319	1.55
1005804000	319	1.4
1005814800	319	1.34
1005825600	319	1.29
1005836400	319	1.17
1005847200	319	1.1
1005858000	319	1
1005868800	320	0.92
1005879600	320	0.84
1005890400	320	1.13
1005901200	320	1.36
1005912000	320	1.41
1005922800	320	1.78
1005933600	320	2.22
1005944400	320	2.34
1005955200	321	2.26
1005966000	321	2.06
1005976800	321	1.84
1005987600	321	1.66
1005998400	321	1.49
1006009200	321	1.34
1006020000	321	1.42
1006030800	321	1.29
1006041600	322	1.12
1006052400	322	1.03
1006063200	322	0.98
1006074000	322	1.04
1006084800	322	1.07
1006095600	322	1.27
1006106400	322	1.29
1006117200	322	1.36
1006128000	323	1.16
1006138800	323	0.91
1006149600	323	0.7
1006160400	323	0.58
1006171200	323	0.5
1006182000	323	0.51
1006192800	323	0.62
1006203600	323	0.77
1006214400	324	0.92
1006225200	324	1.32
1006236000	324	1.35
1006246800	324	1.28
1006257600	324	1.19
1006268400	324	1.08
1006279200	324	0.99
1006290000	324	0.93
1006300800	325	0.89
1006311600	325	0.86
1006322400	325	0.83
1006333200	325	0.81
1006344000	325	0.91
1006354800	325	1.2
1006365600	325	1.24
1006376400	325	1.35
1006387200	326	1.35
1006398000	326	1.36
1006408800	326	1.39
1006419600	326	1.47
1006430400	326	1.52
1006441200	326	1.56
1006452000	326	1.57
1006462800	326	1.59
1006473600	327	1.58
1006484400	327	1.58
1006495200	327	1.54
1006506000	327	1.48
1006516800	327	1.42
1006527600	327	1.37
1006538400	327	1.3
1006549200	327	1.27
1006560000	328	1.29
1006570800	328	1.43
1006581600	328	1.58
1006592400	328	1.67
1006603200	328	1.73
1006614000	328	1.74
1006624800	328	1.7
1006635600	328	1.63
1006646400	329	1.64
1006657200	329	1.56
1006668000	329	1.53
1006678800	329	1.43
1006689600	329	1.44
1006700400	329	1.35
1006711200	329	1.23
1006722000	329	1.14
1006732800	330	1.1
1006743600	330	1.06
1006754400	330	1.03
1006765200	330	1.03
1006776000	330	1.17
1006786800	330	1.12
1006797600	330	1.05
1006808400	330	0.97
1006819200	331	0.88
1006830000	331	0.84
1006840800	331	0.83
1006851600	331	0.91
1006862400	331	0.94
1006873200	331	0.92
1006884000	331	0.9
1006894800	331	0.87
1006905600	332	0.82
1006916400	332	0.82
1006927200	332	0.73
1006938000	332	0.69
1006948800	332	0.73
1006959600	332	0.71
1006970400	332	0.63
1006981200	332	0.59
1006992000	333	0.58
1007002800	333	0.56
1007013600	333	0.55
1007024400	333	0.55
1007035200	333	0.56
1007046000	333	0.57
1007056800	333	0.59
1007067600	333	0.6
1007078400	334	0.61
1007089200	334	0.61
1007100000	334	0.69
1007110800	334	0.82
1007121600	334	0.9
1007132400	334	0.95
1007143200	334	1.09
1007154000	334	1.1
1007164800	335	1.07
