Unix	jday	hs
1028160000	213	1.38
1028170800	213	1.33
1028181600	213	1.3
1028192400	213	1.24
1028203200	213	1.19
1028214000	213	1.13
1028224800	213	1.09
1028235600	213	1.05
1028246400	214	1.02
1028257200	214	1
1028268000	214	0.97
1028278800	214	0.95
1028289600	214	0.94
1028300400	214	0.95
1028311200	214	1.12
1028322000	214	1
1028332800	215	0.94
1028343600	215	0.92
1028354400	215	0.93
1028365200	215	0.99
1028376000	215	0.96
1028386800	215	1.13
1028397600	215	1.29
1028408400	215	1.38
1028419200	216	1.3
1028430000	216	1.36
1028440800	216	1.61
1028451600	216	1.63
1028462400	216	1.48
1028473200	216	1.35
1028484000	216	1.24
1028494800	216	1.16
1028505600	217	1.09
1028516400	217	1.02
1028527200	217	0.96
1028538000	217	0.9
1028548800	217	0.84
1028559600	217	0.78
1028570400	217	0.72
1028581200	217	0.67
1028592000	218	0.63
1028602800	218	0.59
1028613600	218	0.97
1028624400	218	0.95
1028635200	218	1.05
1028646000	218	1.04
1028656800	218	1.18
1028667600	218	1.27
1028678400	219	1.61
1028689200	219	1.8
1028700000	219	1.85
1028710800	219	1.86
1028721600	219	1.9
1028732400	219	1.88
1028743200	219	1.87
1028754000	219	1.93
1028764800	220	1.83
1028775600	220	1.7
1028786400	220	1.63
1028797200	220	1.64
1028808000	220	1.68
1028818800	220	1.72
1028829600	220	1.91
1028840400	220	2.09
1028851200	221	2.11
1028862000	221	2.17
1028872800	221	2.16
1028883600	221	2.2
1028894400	221	2.21
1028905200	221	2.05
1028916000	221	1.77
1028926800	221	1.5
1028937600	222	1.27
1028948400	222	1.15
1028959200	222	1.05
1028970000	222	1.16
1028980800	222	1.19
1028991600	222	1.43
1029002400	222	1.53
1029013200	222	1.67
1029024000	223	1.54
1029034800	223	1.45
1029045600	223	1.47
1029056400	223	1.57
1029067200	223	1.48
1029078000	223	1.59
1029088800	223	1.58
1029099600	223	1.5
1029110400	224	1.38
1029121200	224	1.35
1029132000	224	1.08
1029142800	224	0.93
1029153600	224	0.85
1029164400	224	0.87
1029175200	224	1.33
1029186000	224	1.63
1029196800	225	2.02
1029207600	225	1.91
1029218400	225	1.76
1029229200	225	1.54
1029240000	225	1.47
1029250800	225	1.44
1029261600	225	1.41
1029272400	225	1.42
1029283200	226	1.38
1029294000	226	1.24
1029304800	226	1.1
1029315600	226	0.99
1029326400	226	1.12
1029337200	226	1.05
1029348000	226	0.97
1029358800	226	0.92
1029369600	227	0.91
1029380400	227	0.96
1029391200	227	1.27
1029402000	227	1.15
1029412800	227	1.19
1029423600	227	1.29
1029434400	227	1.32
1029445200	227	1.28
1029456000	228	1.3
1029466800	228	1.27
1029477600	228	1.2
1029488400	228	1.14
1029499200	228	1.17
1029510000	228	1.21
1029520800	228	1.18
1029531600	228	1.18
1029542400	229	1.42
1029553200	229	1.76
1029564000	229	2.15
1029574800	229	2.63
1029585600	229	2.95
1029596400	229	2.85
1029607200	229	2.53
1029618000	229	2.14
1029628800	230	1.87
1029639600	230	2.06
1029650400	230	2.88
1029661200	230	3.08
1029672000	230	3.16
1029682800	230	3.25
1029693600	230	3.03
1029704400	230	2.73
1029715200	231	2.48
1029726000	231	2.26
1029736800	231	2.01
1029747600	231	1.8
1029758400	231	1.66
1029769200	231	1.59
1029780000	231	1.41
1029790800	231	1.33
1029801600	232	1.26
1029812400	232	1.21
1029823200	232	1.15
1029834000	232	1.13
1029844800	232	1.18
1029855600	232	1.3
1029866400	232	1.2
1029877200	232	1.17
1029888000	233	1.11
1029898800	233	1.07
1029909600	233	1.03
1029920400	233	1.01
1029931200	233	0.98
1029942000	233	0.98
1029952800	233	1.02
1029963600	233	1.06
1029974400	234	0.96
1029985200	234	0.9
1029996000	234	0.84
1030006800	234	0.78
1030017600	234	0.73
1030028400	234	0.68
1030039200	234	0.64
1030050000	234	0.6
1030060800	235	0.57
1030071600	235	0.55
1030082400	235	0.53
1030093200	235	0.58
1030104000	235	1.04
1030114800	235	1.03
1030125600	235	0.96
1030136400	235	1.04
1030147200	236	1.03
1030158000	236	1.12
1030168800	236	1.11
1030179600	236	1.02
1030190400	236	0.74
1030201200	236	1.42
1030212000	236	1.65
1030222800	236	1.88
1030233600	237	2.01
1030244400	237	1.89
1030255200	237	1.64
1030266000	237	1.48
1030276800	237	1.88
1030287600	237	2.17
1030298400	237	2.2
1030309200	237	2.64
1030320000	238	3.66
1030330800	238	3.94
1030341600	238	3.67
1030352400	238	3.27
1030363200	238	3
1030374000	238	3.02
1030384800	238	3.22
1030395600	238	3.35
1030406400	239	3.24
1030417200	239	3.11
1030428000	239	3
1030438800	239	2.89
1030449600	239	2.71
1030460400	239	2.53
1030471200	239	2.34
1030482000	239	2.2
1030492800	240	2.07
1030503600	240	1.99
1030514400	240	1.92
1030525200	240	1.83
1030536000	240	1.75
1030546800	240	1.72
1030557600	240	1.64
1030568400	240	1.59
1030579200	241	1.54
1030590000	241	1.52
1030600800	241	1.44
1030611600	241	1.34
1030622400	241	1.22
1030633200	241	1.17
1030644000	241	1.18
1030654800	241	1.2
1030665600	242	1.21
1030676400	242	1.2
1030687200	242	1.15
1030698000	242	1.08
1030708800	242	1.01
1030719600	242	0.96
1030730400	242	0.91
1030741200	242	0.88
1030752000	243	0.84
1030762800	243	0.81
1030773600	243	0.85
1030784400	243	1.15
1030795200	243	1.09
1030806000	243	0.98
1030816800	243	0.85
1030827600	243	0.84
1030838400	244	0.87
