Unix	jday	hs
901929600	213	0.91
901940400	213	0.9
901951200	213	0.86
901962000	213	0.9
901972800	213	0.92
901983600	213	0.94
901994400	213	0.8
902005200	213	0.85
902016000	214	1.16
902026800	214	1.56
902037600	214	1.81
902048400	214	2.01
902059200	214	1.95
902070000	214	1.82
902080800	214	1.73
902091600	214	1.66
902102400	215	1.6
902113200	215	1.52
902124000	215	1.46
902134800	215	1.43
902145600	215	1.41
902156400	215	1.38
902167200	215	1.33
902178000	215	1.27
902188800	216	1.2
902199600	216	1.15
902210400	216	1.09
902221200	216	1.08
902232000	216	1.29
902242800	216	1.25
902253600	216	1.19
902264400	216	1.2
902275200	217	1.06
902286000	217	0.92
902296800	217	0.8
902307600	217	0.87
902318400	217	0.91
902329200	217	1.03
902340000	217	0.99
902350800	217	1.05
902361600	218	1.02
902372400	218	0.81
902383200	218	0.75
902394000	218	1.05
902404800	218	1.11
902415600	218	1.09
902426400	218	1.07
902437200	218	1.07
902448000	219	1.12
902458800	219	1.21
902469600	219	1.28
902480400	219	1.36
902491200	219	1.47
902502000	219	1.53
902512800	219	1.56
902523600	219	1.57
902534400	220	1.59
902545200	220	1.61
902556000	220	1.61
902566800	220	1.59
902577600	220	1.6
902588400	220	1.48
902599200	220	1.37
902610000	220	1.28
902620800	221	1.2
902631600	221	1.13
902642400	221	1.07
902653200	221	1.02
902664000	221	0.97
902674800	221	0.93
902685600	221	0.9
902696400	221	0.85
902707200	222	0.81
902718000	222	0.76
902728800	222	0.73
902739600	222	0.72
902750400	222	0.74
902761200	222	0.78
902772000	222	0.86
902782800	222	0.99
902793600	223	1.12
902804400	223	1.25
902815200	223	1.33
902826000	223	1.34
902836800	223	1.34
902847600	223	1.3
902858400	223	1.52
902869200	223	1.35
902880000	224	1.27
902890800	224	1.28
902901600	224	1.23
902912400	224	1.13
902923200	224	1.01
902934000	224	0.91
902944800	224	0.83
902955600	224	0.77
902966400	225	0.73
902977200	225	0.71
902988000	225	0.7
902998800	225	0.69
903009600	225	0.7
903020400	225	0.71
903031200	225	0.72
903042000	225	0.73
903052800	226	0.75
903063600	226	0.79
903074400	226	0.85
903085200	226	0.92
903096000	226	1
903106800	226	1.06
903117600	226	1.11
903128400	226	1.29
903139200	227	1.32
903150000	227	1.2
903160800	227	1.09
903171600	227	1.05
903182400	227	1.19
903193200	227	1.8
903204000	227	2.09
903214800	227	2.04
903225600	228	2
903236400	228	1.99
903247200	228	1.98
903258000	228	2.09
903268800	228	2.22
903279600	228	2.3
903290400	228	2.32
903301200	228	2.3
903312000	229	2.3
903322800	229	2.3
903333600	229	2.33
903344400	229	2.38
903355200	229	2.33
903366000	229	2.21
903376800	229	2.12
903387600	229	2.06
903398400	230	2
903409200	230	1.93
903420000	230	1.86
903430800	230	1.78
903441600	230	1.72
903452400	230	1.67
903463200	230	1.63
903474000	230	1.61
903484800	231	1.59
903495600	231	1.59
903506400	231	1.57
903517200	231	1.54
903528000	231	1.5
903538800	231	1.47
903549600	231	1.43
903560400	231	1.4
903571200	232	1.54
903582000	232	2.03
903592800	232	2.46
903603600	232	2.63
903614400	232	2.82
903625200	232	3.01
903636000	232	2.98
903646800	232	2.89
903657600	233	2.86
903668400	233	2.87
903679200	233	2.8
903690000	233	2.74
903700800	233	2.67
903711600	233	2.57
903722400	233	2.45
903733200	233	2.31
903744000	234	2.14
903754800	234	1.97
903765600	234	1.79
903776400	234	1.79
903787200	234	1.59
903798000	234	1.4
903808800	234	1.25
903819600	234	1.18
903830400	235	1.15
903841200	235	1.12
903852000	235	0.98
903862800	235	0.98
903873600	235	0.95
903884400	235	0.84
903895200	235	0.73
903906000	235	0.63
903916800	236	0.55
903927600	236	0.5
903938400	236	0.49
903949200	236	0.93
903960000	236	0.65
903970800	236	0.55
903981600	236	0.61
903992400	236	0.71
904003200	237	0.7
904014000	237	0.68
904024800	237	0.65
904035600	237	0.65
904046400	237	0.71
904057200	237	0.85
904068000	237	1.1
904078800	237	1.39
904089600	238	1.58
904100400	238	1.71
904111200	238	1.77
904122000	238	1.76
904132800	238	1.68
904143600	238	1.57
904154400	238	1.49
904165200	238	1.39
904176000	239	1.26
904186800	239	1.13
904197600	239	1.03
904208400	239	0.93
904219200	239	0.92
904230000	239	1.03
904240800	239	0.96
904251600	239	0.91
904262400	240	0.87
904273200	240	0.84
904284000	240	0.78
904294800	240	0.72
904305600	240	0.79
904316400	240	1.05
904327200	240	1.09
904338000	240	1.24
904348800	241	1.48
904359600	241	1.49
904370400	241	1.19
904381200	241	1.17
904392000	241	1.61
904402800	241	2.12
904413600	241	2.24
904424400	241	2.13
904435200	242	1.95
904446000	242	1.78
904456800	242	1.65
904467600	242	1.6
904478400	242	1.55
904489200	242	1.5
904500000	242	1.43
904510800	242	1.39
904521600	243	1.34
904532400	243	1.32
904543200	243	1.3
904554000	243	1.28
904564800	243	1.24
904575600	243	1.22
904586400	243	1.21
904597200	243	1.21
904608000	244	1.21
