Unix	jday	hs
896659200	152	1.7
896670000	152	1.76
896680800	152	1.57
896691600	152	1.49
896702400	152	1.46
896713200	152	1.64
896724000	152	1.8
896734800	152	1.59
896745600	153	1.14
896756400	153	0.94
896767200	153	0.94
896778000	153	1.22
896788800	153	1.76
896799600	153	2.14
896810400	153	2.19
896821200	153	2.19
896832000	154	2.2
896842800	154	2.13
896853600	154	1.99
896864400	154	1.85
896875200	154	1.67
896886000	154	1.59
896896800	154	1.44
896907600	154	1.38
896918400	155	1.33
896929200	155	1.42
896940000	155	1.72
896950800	155	2.08
896961600	155	2.34
896972400	155	2.44
896983200	155	2.46
896994000	155	2.44
897004800	156	2.42
897015600	156	2.39
897026400	156	2.35
897037200	156	2.26
897048000	156	2.14
897058800	156	1.99
897069600	156	1.84
897080400	156	1.7
897091200	157	1.57
897102000	157	1.45
897112800	157	1.33
897123600	157	1.21
897134400	157	1.11
897145200	157	1.01
897156000	157	0.92
897166800	157	0.86
897177600	158	0.83
897188400	158	0.82
897199200	158	0.8
897210000	158	0.76
897220800	158	0.73
897231600	158	0.7
897242400	158	0.7
897253200	158	0.7
897264000	159	0.71
897274800	159	0.7
897285600	159	0.7
897296400	159	0.99
897307200	159	1.05
897318000	159	1.09
897328800	159	0.93
897339600	159	0.77
897350400	160	0.64
897361200	160	0.57
897372000	160	0.56
897382800	160	0.71
897393600	160	0.96
897404400	160	1.38
897415200	160	1.63
897426000	160	1.74
897436800	161	1.86
897447600	161	2.01
897458400	161	2.17
897469200	161	2.3
897480000	161	2.36
897490800	161	2.32
897501600	161	2.23
897512400	161	2.1
897523200	162	1.96
897534000	162	1.82
897544800	162	1.67
897555600	162	1.54
897566400	162	1.38
897577200	162	1.22
897588000	162	1.17
897598800	162	1.08
897609600	163	0.93
897620400	163	0.87
897631200	163	0.81
897642000	163	0.79
897652800	163	0.8
897663600	163	0.81
897674400	163	0.84
897685200	163	0.84
897696000	164	0.87
897706800	164	0.91
897717600	164	0.95
897728400	164	0.93
897739200	164	0.91
897750000	164	0.93
897760800	164	0.97
897771600	164	1.31
897782400	165	1.18
897793200	165	1.24
897804000	165	1.36
897814800	165	1.39
897825600	165	1.45
897836400	165	1.49
897847200	165	1.47
897858000	165	1.46
897868800	166	1.44
897879600	166	1.38
897890400	166	1.29
897901200	166	1.29
897912000	166	1.32
897922800	166	1.11
897933600	166	0.95
897944400	166	0.84
897955200	167	0.75
897966000	167	0.67
897976800	167	0.63
897987600	167	0.62
897998400	167	0.59
898009200	167	0.58
898020000	167	0.59
898030800	167	0.61
898041600	168	0.64
898052400	168	0.67
898063200	168	0.71
898074000	168	0.72
898084800	168	0.73
898095600	168	1.04
898106400	168	1.32
898117200	168	1.51
898128000	169	1.55
898138800	169	1.42
898149600	169	1.25
898160400	169	1.07
898171200	169	0.88
898182000	169	1.1
898192800	169	0.99
898203600	169	0.83
898214400	170	1.7
898225200	170	2.3
898236000	170	2.35
898246800	170	2.2
898257600	170	2.07
898268400	170	1.9
898279200	170	1.72
898290000	170	1.56
898300800	171	1.39
898311600	171	1.26
898322400	171	1.17
898333200	171	1.13
898344000	171	1.09
898354800	171	1.05
898365600	171	1
898376400	171	0.97
898387200	172	0.93
898398000	172	0.9
898408800	172	0.84
898419600	172	0.79
898430400	172	0.72
898441200	172	1.01
898452000	172	1.05
898462800	172	1.09
898473600	173	0.96
898484400	173	0.9
898495200	173	0.83
898506000	173	0.69
898516800	173	0.83
898527600	173	1.35
898538400	173	1.51
898549200	173	1.44
898560000	174	1.31
898570800	174	1.19
898581600	174	1.11
898592400	174	1.07
898603200	174	1.06
898614000	174	1.04
898624800	174	1.01
898635600	174	0.95
898646400	175	0.89
898657200	175	0.87
898668000	175	1.19
898678800	175	1.2
898689600	175	1.29
898700400	175	1.28
898711200	175	1.26
898722000	175	1.4
898732800	176	1.54
898743600	176	1.53
898754400	176	1.46
898765200	176	1.39
898776000	176	1.3
898786800	176	1.15
898797600	176	1
898808400	176	0.93
898819200	177	0.84
898830000	177	0.75
898840800	177	0.88
898851600	177	1.2
898862400	177	1.8
898873200	177	2.1
898884000	177	2
898894800	177	1.81
898905600	178	1.65
898916400	178	1.51
898927200	178	1.4
898938000	178	1.3
898948800	178	1.19
898959600	178	1.08
898970400	178	1.15
898981200	178	1.12
898992000	179	0.98
899002800	179	0.89
899013600	179	0.85
899024400	179	0.83
899035200	179	0.82
899046000	179	0.82
899056800	179	0.83
899067600	179	0.84
899078400	180	0.84
899089200	180	0.84
899100000	180	0.84
899110800	180	0.83
899121600	180	0.8
899132400	180	0.77
899143200	180	0.73
899154000	180	0.71
899164800	181	1.03
899175600	181	0.92
899186400	181	0.97
899197200	181	1
899208000	181	0.95
899218800	181	0.88
899229600	181	0.82
899240400	181	0.73
899251200	182	0.66
