Unix	jday	hs
893980800	121	1.06
893991600	121	1.11
894002400	121	1.06
894013200	121	1.47
894024000	121	1.62
894034800	121	1.55
894045600	121	1.42
894056400	121	1.32
894067200	122	1.23
894078000	122	1.21
894088800	122	1.2
894099600	122	1.2
894110400	122	1.47
894121200	122	1.42
894132000	122	1.33
894142800	122	1.31
894153600	123	1.26
894164400	123	1.22
894175200	123	1.21
894186000	123	1.44
894196800	123	1.76
894207600	123	1.99
894218400	123	2.25
894229200	123	2.46
894240000	124	2.54
894250800	124	2.51
894261600	124	2.42
894272400	124	2.33
894283200	124	2.18
894294000	124	2
894304800	124	1.83
894315600	124	1.67
894326400	125	1.52
894337200	125	1.4
894348000	125	1.31
894358800	125	1.25
894369600	125	1.21
894380400	125	1.2
894391200	125	1.2
894402000	125	1.2
894412800	126	1.19
894423600	126	1.15
894434400	126	1.12
894445200	126	1.34
894456000	126	1.23
894466800	126	1.12
894477600	126	1.16
894488400	126	1.24
894499200	127	1.72
894510000	127	2.11
894520800	127	2.38
894531600	127	2.2
894542400	127	1.89
894553200	127	1.51
894564000	127	1.28
894574800	127	1.28
894585600	128	1.21
894596400	128	1.06
894607200	128	1.03
894618000	128	1.01
894628800	128	1.06
894639600	128	1.17
894650400	128	1.3
894661200	128	1.4
894672000	129	1.43
894682800	129	1.42
894693600	129	1.41
894704400	129	1.43
894715200	129	1.42
894726000	129	1.34
894736800	129	1.33
894747600	129	1.45
894758400	130	1.27
894769200	130	1.13
894780000	130	1.02
894790800	130	0.94
894801600	130	0.88
894812400	130	0.84
894823200	130	0.82
894834000	130	0.82
894844800	131	0.84
894855600	131	0.86
894866400	131	0.88
894877200	131	0.88
894888000	131	0.86
894898800	131	0.85
894909600	131	0.83
894920400	131	0.93
894931200	132	1.11
894942000	132	0.95
894952800	132	0.84
894963600	132	0.76
894974400	132	0.72
894985200	132	0.68
894996000	132	1
895006800	132	1.62
895017600	133	1.64
895028400	133	1.48
895039200	133	1.44
895050000	133	1.78
895060800	133	2.38
895071600	133	2.76
895082400	133	2.98
895093200	133	2.97
895104000	134	2.68
895114800	134	2.47
895125600	134	2.36
895136400	134	2.35
895147200	134	2.32
895158000	134	2.11
895168800	134	1.88
895179600	134	1.69
895190400	135	1.56
895201200	135	1.49
895212000	135	1.44
895222800	135	1.59
895233600	135	1.4
895244400	135	1.32
895255200	135	1.27
895266000	135	1.25
895276800	136	1.19
895287600	136	1.04
895298400	136	0.87
895309200	136	1.34
895320000	136	1.67
895330800	136	1.72
895341600	136	1.63
895352400	136	1.49
895363200	137	1.32
895374000	137	1.17
895384800	137	1.03
895395600	137	0.96
895406400	137	0.93
895417200	137	0.92
895428000	137	0.91
895438800	137	1.22
895449600	138	1.06
895460400	138	0.96
895471200	138	0.89
895482000	138	0.84
895492800	138	0.82
895503600	138	0.8
895514400	138	0.77
895525200	138	0.74
895536000	139	0.69
895546800	139	0.65
895557600	139	0.63
895568400	139	0.65
895579200	139	0.82
895590000	139	0.93
895600800	139	0.98
895611600	139	0.99
895622400	140	0.98
895633200	140	0.94
895644000	140	0.87
895654800	140	0.78
895665600	140	0.71
895676400	140	0.66
895687200	140	0.6
895698000	140	0.55
895708800	141	0.51
895719600	141	0.52
895730400	141	0.85
895741200	141	0.84
895752000	141	0.76
895762800	141	0.74
895773600	141	0.85
895784400	141	1
895795200	142	1.16
895806000	142	1.22
895816800	142	1.28
895827600	142	1.31
895838400	142	1.34
895849200	142	1.39
895860000	142	1.41
895870800	142	1.39
895881600	143	1.34
895892400	143	1.24
895903200	143	1.15
895914000	143	1.08
895924800	143	1.08
895935600	143	1.25
895946400	143	1.52
895957200	143	1.56
895968000	144	1.41
895978800	144	1.21
895989600	144	1.07
896000400	144	1.01
896011200	144	0.98
896022000	144	0.93
896032800	144	0.88
896043600	144	0.82
896054400	145	0.75
896065200	145	0.68
896076000	145	0.71
896086800	145	0.91
896097600	145	0.76
896108400	145	0.71
896119200	145	0.75
896130000	145	0.81
896140800	146	1.1
896151600	146	1.6
896162400	146	2.2
896173200	146	2.36
896184000	146	2.39
896194800	146	2.56
896205600	146	2.81
896216400	146	2.91
896227200	147	2.8
896238000	147	2.77
896248800	147	2.67
896259600	147	2.53
896270400	147	2.37
896281200	147	2.19
896292000	147	2.02
896302800	147	1.85
896313600	148	1.75
896324400	148	1.63
896335200	148	1.49
896346000	148	1.39
896356800	148	1.22
896367600	148	1.08
896378400	148	0.94
896389200	148	0.86
896400000	149	0.9
896410800	149	1
896421600	149	1.14
896432400	149	1.29
896443200	149	1.37
896454000	149	1.51
896464800	149	1.52
896475600	149	1.59
896486400	150	1.36
896497200	150	1.08
896508000	150	0.82
896518800	150	0.65
896529600	150	0.66
896540400	150	0.98
896551200	150	1.1
896562000	150	1.53
896572800	151	1.68
896583600	151	1.91
896594400	151	2.3
896605200	151	2.59
896616000	151	2.72
896626800	151	2.56
896637600	151	2.24
896648400	151	1.96
896659200	152	1.7
