Unix	jday	hs
880934400	335	2.46
880945200	335	2.12
880956000	335	1.81
880966800	335	1.57
880977600	335	1.32
880988400	335	1.09
880999200	335	1.14
881010000	335	1.04
881020800	336	0.88
881031600	336	0.87
881042400	336	0.85
881053200	336	0.82
881064000	336	0.86
881074800	336	1.34
881085600	336	1.76
881096400	336	1.99
881107200	337	2.19
881118000	337	2.15
881128800	337	1.8
881139600	337	1.38
881150400	337	1.15
881161200	337	1.05
881172000	337	0.97
881182800	337	0.98
881193600	338	0.98
881204400	338	0.97
881215200	338	0.97
881226000	338	1.02
881236800	338	0.95
881247600	338	0.87
881258400	338	0.86
881269200	338	0.83
881280000	339	0.68
881290800	339	0.57
881301600	339	0.69
881312400	339	1.26
881323200	339	1
881334000	339	0.79
881344800	339	0.64
881355600	339	0.62
881366400	340	0.57
881377200	340	0.57
881388000	340	0.82
881398800	340	0.98
881409600	340	1.06
881420400	340	1.15
881431200	340	1.3
881442000	340	1.37
881452800	341	1.29
881463600	341	1.17
881474400	341	1.07
881485200	341	0.99
881496000	341	0.91
881506800	341	0.85
881517600	341	0.82
881528400	341	0.8
881539200	342	0.85
881550000	342	1.19
881560800	342	1.29
881571600	342	1.31
881582400	342	1.27
881593200	342	1.19
881604000	342	1.1
881614800	342	1.02
881625600	343	0.95
881636400	343	0.93
881647200	343	1.02
881658000	343	1.02
881668800	343	0.95
881679600	343	0.84
881690400	343	0.78
881701200	343	0.71
881712000	344	0.64
881722800	344	0.72
881733600	344	1.51
881744400	344	1.75
881755200	344	1.54
881766000	344	1.42
881776800	344	1.45
881787600	344	1.54
881798400	345	1.53
881809200	345	1.45
881820000	345	1.33
881830800	345	1.46
881841600	345	1.34
881852400	345	1.14
881863200	345	1.03
881874000	345	1.02
881884800	346	0.88
881895600	346	0.78
881906400	346	0.85
881917200	346	1.39
881928000	346	1.49
881938800	346	1.39
881949600	346	1.31
881960400	346	1.13
881971200	347	0.83
881982000	347	0.67
881992800	347	0.7
882003600	347	0.82
882014400	347	0.9
882025200	347	0.91
882036000	347	1.18
882046800	347	1.12
882057600	348	0.98
882068400	348	0.89
882079200	348	0.79
882090000	348	0.79
882100800	348	0.81
882111600	348	0.74
882122400	348	0.83
882133200	348	1.02
882144000	349	1.11
882154800	349	1.26
882165600	349	1.23
882176400	349	1.18
882187200	349	1.15
882198000	349	1.12
882208800	349	1.06
882219600	349	0.98
882230400	350	0.8
882241200	350	0.69
882252000	350	0.59
882262800	350	0.5
882273600	350	0.5
882284400	350	0.62
882295200	350	0.55
882306000	350	0.45
882316800	351	0.43
882327600	351	0.97
882338400	351	0.75
882349200	351	0.91
882360000	351	1.19
882370800	351	1.31
882381600	351	1.4
882392400	351	1.59
882403200	352	1.74
882414000	352	1.81
882424800	352	1.74
882435600	352	1.67
882446400	352	1.51
882457200	352	1.33
882468000	352	1.04
882478800	352	0.79
882489600	353	0.64
882500400	353	1.14
882511200	353	1.25
882522000	353	1.18
882532800	353	1.05
882543600	353	0.95
882554400	353	0.87
882565200	353	0.81
882576000	354	0.78
882586800	354	0.92
882597600	354	0.95
882608400	354	0.99
882619200	354	1.89
882630000	354	2.19
882640800	354	2.05
882651600	354	1.9
882662400	355	1.77
882673200	355	1.65
882684000	355	1.53
882694800	355	1.43
882705600	355	1.35
882716400	355	1.28
882727200	355	1.24
882738000	355	1.2
882748800	356	1.24
882759600	356	1.28
882770400	356	1.28
882781200	356	1.22
882792000	356	1.17
882802800	356	1.13
882813600	356	1.25
882824400	356	1.4
882835200	357	1.38
882846000	357	1.16
882856800	357	0.9
882867600	357	0.74
882878400	357	0.64
882889200	357	0.7
882900000	357	0.75
882910800	357	0.57
882921600	358	0.46
882932400	358	0.39
882943200	358	0.42
882954000	358	0.62
882964800	358	0.56
882975600	358	0.51
882986400	358	0.77
882997200	358	1.11
883008000	359	0.91
883018800	359	0.83
883029600	359	0.85
883040400	359	0.85
883051200	359	0.85
883062000	359	0.91
883072800	359	0.94
883083600	359	0.93
883094400	360	0.86
883105200	360	1.16
883116000	360	1.15
883126800	360	1.15
883137600	360	1.06
883148400	360	0.97
883159200	360	1
883170000	360	1.13
883180800	361	0.97
883191600	361	0.87
883202400	361	0.8
883213200	361	0.86
883224000	361	1.28
883234800	361	1.45
883245600	361	1.43
883256400	361	1.39
883267200	362	1.01
883278000	362	0.89
883288800	362	0.91
883299600	362	0.9
883310400	362	0.84
883321200	362	0.77
883332000	362	0.76
883342800	362	0.92
883353600	363	1.08
883364400	363	1.14
883375200	363	1.14
883386000	363	1.11
883396800	363	1.08
883407600	363	1.03
883418400	363	0.96
883429200	363	0.88
883440000	364	0.82
883450800	364	0.96
883461600	364	1.17
883472400	364	1.18
883483200	364	1.09
883494000	364	0.99
883504800	364	0.91
883515600	364	0.84
883526400	365	0.78
883537200	365	0.75
883548000	365	0.71
883558800	365	0.66
883569600	365	0.61
883580400	365	0.56
883591200	365	0.53
883602000	365	0.52
883612800	1	0.51
