Unix	jday	hs
1044057600	32	0.52
1044068400	32	1.07
1044079200	32	1.55
1044090000	32	1.51
1044100800	32	1.28
1044111600	32	1
1044122400	32	1.19
1044133200	32	0.88
1044144000	33	0.71
1044154800	33	0.62
1044165600	33	0.56
1044176400	33	0.54
1044187200	33	0.57
1044198000	33	0.97
1044208800	33	0.86
1044219600	33	0.74
1044230400	34	0.65
1044241200	34	0.61
1044252000	34	0.82
1044262800	34	0.82
1044273600	34	0.72
1044284400	34	0.8
1044295200	34	0.96
1044306000	34	1.1
1044316800	35	1.25
1044327600	35	1.35
1044338400	35	1.32
1044349200	35	1.28
1044360000	35	1.25
1044370800	35	1.22
1044381600	35	1.17
1044392400	35	1.13
1044403200	36	1.08
1044414000	36	1.05
1044424800	36	1.1
1044435600	36	1.21
1044446400	36	1.08
1044457200	36	0.98
1044468000	36	0.92
1044478800	36	0.86
1044489600	37	0.86
1044500400	37	1.15
1044511200	37	0.99
1044522000	37	0.88
1044532800	37	0.8
1044543600	37	0.81
1044554400	37	1.03
1044565200	37	0.92
1044576000	38	0.86
1044586800	38	0.9
1044597600	38	1.01
1044608400	38	0.98
1044619200	38	0.91
1044630000	38	0.82
1044640800	38	0.76
1044651600	38	0.7
1044662400	39	0.67
1044673200	39	0.65
1044684000	39	0.63
1044694800	39	0.73
1044705600	39	1.04
1044716400	39	0.95
1044727200	39	0.8
1044738000	39	0.68
1044748800	40	0.62
1044759600	40	1.08
1044770400	40	1.47
1044781200	40	1.49
1044792000	40	1.22
1044802800	40	0.98
1044813600	40	0.85
1044824400	40	0.8
1044835200	41	0.77
1044846000	41	0.72
1044856800	41	0.75
1044867600	41	0.71
1044878400	41	0.63
1044889200	41	0.61
1044900000	41	0.63
1044910800	41	0.66
1044921600	42	0.67
1044932400	42	0.66
1044943200	42	0.64
1044954000	42	0.68
1044964800	42	1.02
1044975600	42	1.08
1044986400	42	1
1044997200	42	0.9
1045008000	43	0.82
1045018800	43	0.84
1045029600	43	1.01
1045040400	43	1.05
1045051200	43	1.2
1045062000	43	1.12
1045072800	43	0.97
1045083600	43	0.87
1045094400	44	0.82
1045105200	44	0.8
1045116000	44	0.79
1045126800	44	0.83
1045137600	44	1.14
1045148400	44	1.05
1045159200	44	0.98
1045170000	44	0.96
1045180800	45	1.51
1045191600	45	2.03
1045202400	45	2.09
1045213200	45	2.04
1045224000	45	1.96
1045234800	45	1.81
1045245600	45	1.62
1045256400	45	1.43
1045267200	46	1.29
1045278000	46	1.18
1045288800	46	1.12
1045299600	46	1.12
1045310400	46	1.14
1045321200	46	1.03
1045332000	46	0.95
1045342800	46	0.9
1045353600	47	0.9
1045364400	47	0.94
1045375200	47	0.99
1045386000	47	1.04
1045396800	47	1.1
1045407600	47	1.16
1045418400	47	1.42
1045429200	47	1.31
1045440000	48	1.2
1045450800	48	1.13
1045461600	48	1.07
1045472400	48	1.08
1045483200	48	1.13
1045494000	48	1.25
1045504800	48	1.12
1045515600	48	1
1045526400	49	0.93
1045537200	49	0.96
1045548000	49	0.93
1045558800	49	1.19
1045569600	49	0.93
1045580400	49	0.82
1045591200	49	0.78
1045602000	49	0.78
1045612800	50	1.16
1045623600	50	0.91
1045634400	50	0.81
1045645200	50	0.94
1045656000	50	1.22
1045666800	50	1.34
1045677600	50	1.15
1045688400	50	1
1045699200	51	0.88
1045710000	51	0.95
1045720800	51	1.01
1045731600	51	1.12
1045742400	51	1.03
1045753200	51	1.09
1045764000	51	1.63
1045774800	51	2.07
1045785600	52	2.41
1045796400	52	2.59
1045807200	52	2.65
1045818000	52	2.55
1045828800	52	2.34
1045839600	52	2.12
1045850400	52	1.94
1045861200	52	1.82
1045872000	53	1.68
1045882800	53	1.52
1045893600	53	1.38
1045904400	53	1.27
1045915200	53	1.18
1045926000	53	1.11
1045936800	53	1.05
1045947600	53	0.98
1045958400	54	0.94
1045969200	54	0.92
1045980000	54	0.9
1045990800	54	0.85
1046001600	54	0.76
1046012400	54	1.14
1046023200	54	1.03
1046034000	54	0.97
1046044800	55	0.92
1046055600	55	0.88
1046066400	55	0.85
1046077200	55	0.86
1046088000	55	1.01
1046098800	55	1.24
1046109600	55	1.17
1046120400	55	1.14
1046131200	56	1.13
1046142000	56	1.14
1046152800	56	1.23
1046163600	56	1.3
1046174400	56	1.31
1046185200	56	1.25
1046196000	56	1.23
1046206800	56	1.26
1046217600	57	1.31
1046228400	57	1.4
1046239200	57	1.58
1046250000	57	1.67
1046260800	57	1.62
1046271600	57	1.55
1046282400	57	1.5
1046293200	57	1.47
1046304000	58	1.48
1046314800	58	1.54
1046325600	58	1.69
1046336400	58	1.77
1046347200	58	1.82
1046358000	58	1.8
1046368800	58	1.81
1046379600	58	1.84
1046390400	59	1.91
1046401200	59	1.94
1046412000	59	2.1
1046422800	59	2.13
1046433600	59	2.05
1046444400	59	1.95
1046455200	59	1.86
1046466000	59	1.8
1046476800	60	1.82
