Unix	jday	hs
1141171200	60	0.75
1141182000	60	0.91
1141192800	60	0.69
1141203600	60	1.69
1141214400	60	2.09
1141225200	60	2.05
1141236000	60	1.87
1141246800	60	1.66
1141257600	61	1.46
1141268400	61	1.28
1141279200	61	1.17
1141290000	61	1.25
1141300800	61	2.64
1141311600	61	3.55
1141322400	61	3.4
1141333200	61	3.25
1141344000	62	3.55
1141354800	62	3.95
1141365600	62	4.08
1141376400	62	3.91
1141387200	62	3.69
1141398000	62	3.47
1141408800	62	3.2
1141419600	62	2.99
1141430400	63	2.87
1141441200	63	2.72
1141452000	63	2.48
1141462800	63	2.24
1141473600	63	2.05
1141484400	63	1.9
1141495200	63	1.75
1141506000	63	1.63
1141516800	64	1.53
1141527600	64	1.47
1141538400	64	1.51
1141549200	64	2.2
1141560000	64	2.39
1141570800	64	2.27
1141581600	64	2.07
1141592400	64	1.88
1141603200	65	1.72
1141614000	65	1.67
1141624800	65	1.45
1141635600	65	1.37
1141646400	65	1.35
1141657200	65	1.35
1141668000	65	1.27
1141678800	65	1.11
1141689600	66	1.01
1141700400	66	1.01
1141711200	66	1.05
1141722000	66	0.92
1141732800	66	1.1
1141743600	66	0.93
1141754400	66	0.76
1141765200	66	0.66
1141776000	67	0.6
1141786800	67	0.56
1141797600	67	0.79
1141808400	67	0.91
1141819200	67	0.93
1141830000	67	1.05
1141840800	67	1.33
1141851600	67	1.55
1141862400	68	1.53
1141873200	68	1.37
1141884000	68	1.2
1141894800	68	1.08
1141905600	68	1.19
1141916400	68	0.98
1141927200	68	0.86
1141938000	68	0.79
1141948800	69	0.74
1141959600	69	0.96
1141970400	69	0.9
1141981200	69	0.77
1141992000	69	0.72
1142002800	69	0.99
1142013600	69	0.92
1142024400	69	0.89
1142035200	70	0.86
1142046000	70	0.89
1142056800	70	0.88
1142067600	70	0.93
1142078400	70	1.19
1142089200	70	1.08
1142100000	70	0.99
1142110800	70	1.42
1142121600	71	1.52
1142132400	71	1.5
1142143200	71	1.55
1142154000	71	1.55
1142164800	71	1.46
1142175600	71	1.37
1142186400	71	1.27
1142197200	71	1.2
1142208000	72	1.43
1142218800	72	1.51
1142229600	72	1.58
1142240400	72	1.5
1142251200	72	1.43
1142262000	72	1.32
1142272800	72	1.3
1142283600	72	1.31
1142294400	73	1.31
1142305200	73	1.3
1142316000	73	1.26
1142326800	73	1.21
1142337600	73	1.4
1142348400	73	1.12
1142359200	73	1.03
1142370000	73	0.97
1142380800	74	0.97
1142391600	74	0.97
1142402400	74	0.94
1142413200	74	0.88
1142424000	74	0.81
1142434800	74	0.86
1142445600	74	1.08
1142456400	74	0.97
1142467200	75	0.89
1142478000	75	0.86
1142488800	75	0.86
1142499600	75	0.87
1142510400	75	0.88
1142521200	75	0.89
1142532000	75	0.9
1142542800	75	0.9
1142553600	76	0.9
1142564400	76	0.94
1142575200	76	0.95
1142586000	76	0.92
1142596800	76	0.95
1142607600	76	1.29
1142618400	76	1.53
1142629200	76	1.61
1142640000	77	1.6
1142650800	77	1.48
1142661600	77	1.36
1142672400	77	1.2
1142683200	77	1.11
1142694000	77	1.32
1142704800	77	1.07
1142715600	77	1.1
1142726400	78	1.04
1142737200	78	0.97
1142748000	78	0.89
1142758800	78	0.79
1142769600	78	0.7
1142780400	78	0.68
1142791200	78	1.1
1142802000	78	1.12
1142812800	79	1.09
1142823600	79	1.05
1142834400	79	1.02
1142845200	79	0.97
1142856000	79	0.92
1142866800	79	0.88
1142877600	79	0.84
1142888400	79	0.83
1142899200	80	1.21
1142910000	80	1.41
1142920800	80	1.54
1142931600	80	1.56
1142942400	80	1.49
1142953200	80	1.35
1142964000	80	1.19
1142974800	80	1.07
1142985600	81	0.96
1142996400	81	0.88
1143007200	81	0.82
1143018000	81	0.76
1143028800	81	0.71
1143039600	81	0.69
1143050400	81	0.66
1143061200	81	0.64
1143072000	82	0.64
1143082800	82	1.05
1143093600	82	1.03
1143104400	82	1.02
1143115200	82	1.06
1143126000	82	1.11
1143136800	82	1.15
1143147600	82	1.13
1143158400	83	1.11
1143169200	83	1.22
1143180000	83	1.48
1143190800	83	1.62
1143201600	83	1.66
1143212400	83	1.65
1143223200	83	1.63
1143234000	83	1.59
1143244800	84	1.54
1143255600	84	1.48
1143266400	84	1.43
1143277200	84	1.38
1143288000	84	1.33
1143298800	84	1.3
1143309600	84	1.26
1143320400	84	1.24
1143331200	85	1.32
1143342000	85	1.34
1143352800	85	1.38
1143363600	85	1.42
1143374400	85	1.49
1143385200	85	1.51
1143396000	85	1.44
1143406800	85	1.38
1143417600	86	1.33
1143428400	86	1.27
1143439200	86	1.27
1143450000	86	1.27
1143460800	86	1.47
1143471600	86	1.58
1143482400	86	1.66
1143493200	86	1.69
1143504000	87	1.77
1143514800	87	1.73
1143525600	87	1.54
1143536400	87	1.37
1143547200	87	1.3
1143558000	87	1.33
1143568800	87	1.36
1143579600	87	1.36
1143590400	88	1.33
1143601200	88	1.28
1143612000	88	1.23
1143622800	88	1.18
1143633600	88	1.14
1143644400	88	1.09
1143655200	88	1.04
1143666000	88	1
1143676800	89	1.2
1143687600	89	1.13
1143698400	89	1.15
1143709200	89	1.11
1143720000	89	1.12
1143730800	89	1.06
1143741600	89	1
1143752400	89	0.98
1143763200	90	1.03
1143774000	90	1.09
1143784800	90	1.21
1143795600	90	1.25
1143806400	90	1.24
1143817200	90	1.14
1143828000	90	1.06
1143838800	90	0.98
1143849600	91	0.96
