Unix	jday	hs
920246400	60	1.55
920257200	60	1.58
920268000	60	1.59
920278800	60	1.63
920289600	60	1.61
920300400	60	1.56
920311200	60	1.48
920322000	60	1.38
920332800	61	1.28
920343600	61	1.21
920354400	61	1.13
920365200	61	1.16
920376000	61	1.32
920386800	61	1.41
920397600	61	1.42
920408400	61	1.43
920419200	62	1.5
920430000	62	1.62
920440800	62	1.74
920451600	62	1.81
920462400	62	1.83
920473200	62	1.81
920484000	62	1.75
920494800	62	1.82
920505600	63	1.76
920516400	63	1.74
920527200	63	1.72
920538000	63	1.66
920548800	63	1.63
920559600	63	1.52
920570400	63	1.4
920581200	63	1.31
920592000	64	1.34
920602800	64	1.34
920613600	64	1.3
920624400	64	1.31
920635200	64	1.36
920646000	64	1.38
920656800	64	1.27
920667600	64	1.16
920678400	65	1.07
920689200	65	1.05
920700000	65	1.14
920710800	65	1.16
920721600	65	1.12
920732400	65	1.07
920743200	65	1.04
920754000	65	0.99
920764800	66	0.93
920775600	66	1.21
920786400	66	1.16
920797200	66	1.08
920808000	66	1.09
920818800	66	1.02
920829600	66	0.95
920840400	66	0.88
920851200	67	1.03
920862000	67	0.92
920872800	67	0.8
920883600	67	0.7
920894400	67	0.83
920905200	67	1.06
920916000	67	1.11
920926800	67	1.1
920937600	68	1.07
920948400	68	1.04
920959200	68	0.98
920970000	68	0.94
920980800	68	0.93
920991600	68	0.93
921002400	68	0.95
921013200	68	0.98
921024000	69	1.01
921034800	69	1.07
921045600	69	1.14
921056400	69	1.2
921067200	69	1.27
921078000	69	1.3
921088800	69	1.31
921099600	69	1.3
921110400	70	1.28
921121200	70	1.26
921132000	70	1.28
921142800	70	1.3
921153600	70	1.31
921164400	70	1.31
921175200	70	1.52
921186000	70	1.42
921196800	71	1.34
921207600	71	1.29
921218400	71	1.25
921229200	71	1.22
921240000	71	1.19
921250800	71	1.16
921261600	71	1.13
921272400	71	1.13
921283200	72	1.42
921294000	72	1.6
921304800	72	1.71
921315600	72	1.67
921326400	72	1.62
921337200	72	1.57
921348000	72	1.53
921358800	72	1.51
921369600	73	1.47
921380400	73	1.46
921391200	73	1.41
921402000	73	1.35
921412800	73	1.29
921423600	73	1.24
921434400	73	1.2
921445200	73	1.19
921456000	74	1.17
921466800	74	1.19
921477600	74	1.21
921488400	74	1.26
921499200	74	1.38
921510000	74	1.32
921520800	74	1.24
921531600	74	1.18
921542400	75	1.12
921553200	75	1.09
921564000	75	1.06
921574800	75	1.03
921585600	75	0.99
921596400	75	0.95
921607200	75	1.06
921618000	75	1.18
921628800	76	0.97
921639600	76	0.92
921650400	76	1
921661200	76	1.03
921672000	76	1.03
921682800	76	0.99
921693600	76	0.92
921704400	76	0.84
921715200	77	0.79
921726000	77	1.18
921736800	77	1.04
921747600	77	0.91
921758400	77	0.84
921769200	77	0.8
921780000	77	1.09
921790800	77	0.93
921801600	78	0.78
921812400	78	0.74
921823200	78	0.72
921834000	78	0.78
921844800	78	0.81
921855600	78	0.95
921866400	78	1.06
921877200	78	1.1
921888000	79	1.28
921898800	79	1.23
921909600	79	1.12
921920400	79	1.05
921931200	79	1.01
921942000	79	1.08
921952800	79	0.92
921963600	79	0.85
921974400	80	0.82
921985200	80	0.96
921996000	80	1.17
922006800	80	1.21
922017600	80	1.32
922028400	80	1.29
922039200	80	1.17
922050000	80	1.09
922060800	81	1.03
922071600	81	0.98
922082400	81	0.92
922093200	81	0.89
922104000	81	0.86
922114800	81	0.91
922125600	81	0.92
922136400	81	0.98
922147200	82	1.21
922158000	82	1.16
922168800	82	0.98
922179600	82	1
922190400	82	1.54
922201200	82	1.88
922212000	82	1.85
922222800	82	1.72
922233600	83	1.53
922244400	83	1.33
922255200	83	1.14
922266000	83	0.99
922276800	83	0.93
922287600	83	1.15
922298400	83	0.98
922309200	83	0.88
922320000	84	0.85
922330800	84	0.89
922341600	84	0.9
922352400	84	0.89
922363200	84	1
922374000	84	0.9
922384800	84	0.77
922395600	84	0.68
922406400	85	0.64
922417200	85	0.62
922428000	85	0.59
922438800	85	0.56
922449600	85	0.55
922460400	85	0.67
922471200	85	0.94
922482000	85	0.81
922492800	86	0.67
922503600	86	0.53
922514400	86	0.45
922525200	86	0.44
922536000	86	0.94
922546800	86	0.81
922557600	86	0.67
922568400	86	0.63
922579200	87	0.6
922590000	87	0.65
922600800	87	0.63
922611600	87	0.62
922622400	87	0.62
922633200	87	0.63
922644000	87	0.61
922654800	87	0.65
922665600	88	0.89
922676400	88	0.7
922687200	88	0.56
922698000	88	0.48
922708800	88	0.46
922719600	88	0.46
922730400	88	0.52
922741200	88	0.73
922752000	89	0.98
922762800	89	1.04
922773600	89	1.01
922784400	89	1.03
922795200	89	1.03
922806000	89	0.9
922816800	89	0.74
922827600	89	0.66
922838400	90	0.52
922849200	90	0.41
922860000	90	0.54
922870800	90	0.97
922881600	90	0.81
922892400	90	0.65
922903200	90	0.6
922914000	90	0.87
922924800	91	0.8
