Unix	jday	V-component_of_wind
857174400	60	-2.59383285523345
857178000	60	-2.78262234844844
857181600	60	-2.80368673160659
857185200	60	-3.05172708608522
857188800	60	-3.19045823937635
857192400	60	-3.39506247250327
857196000	60	-3.71795824751097
857199600	60	-3.386906703157
857203200	60	-3.75298374069242
857206800	60	-3.81299370377624
857210400	60	-3.59926159285011
857214000	60	-3.45678833719709
857217600	60	-2.97690516848627
857221200	60	-3.91328566063964
857224800	60	-4.20701288855264
857228400	60	-3.77027946858408
857232000	60	-3.14997902098049
857235600	60	-2.71327359102329
857239200	60	-3.41666113497564
857242800	60	-2.65432053724423
857246400	60	-2.41069301850048
857250000	60	-1.85440871824189
857253600	60	-2.29194853406931
857257200	60	-2.63456334993766
857260800	61	4.44175871838806
857264400	61	7.04071515744878
857268000	61	9.36322410812079
857271600	61	9.41206500415749
857275200	61	8.05058036694061
857278800	61	6.63700203762666
857282400	61	3.99387619874805
857286000	61	2.97622131618402
857289600	61	1.98545563411447
857293200	61	1.33221417309678
857296800	61	1.08579939547362
857300400	61	0.96152923261203
857304000	61	-1.49478345031449
857307600	61	-0.233346893030273
857311200	61	0.308138133795741
857314800	61	0.621548413132052
857318400	61	0.542532959322453
857322000	61	0.542178914407299
857325600	61	0.774992435002218
857329200	61	0.911155282952328
857332800	61	0.846722791196643
857336400	61	1.03647126821041
857340000	61	1.00290871956441
857343600	61	0.839515149812923
857347200	62	0.0689994938142867
857350800	62	0.396453414704199
857354400	62	0.280281572802413
857358000	62	-0.0871266050730598
857361600	62	-0.614251839454533
857365200	62	-1.07903195081768
857368800	62	-0.102850609778909
857372400	62	-1.21029502211027
857376000	62	-1.71184771025148
857379600	62	-1.65830511134584
857383200	62	-1.53042753915932
857386800	62	-1.52796728364789
857390400	62	-1.90816439689785
857394000	62	-1.54987632912247
857397600	62	-1.30951350966165
857401200	62	-1.60609450371095
857404800	62	-2.24868250069724
857408400	62	-2.81779370750942
857412000	62	-3.01424764304089
857415600	62	-3.95237124935297
857419200	62	-4.50226325505744
857422800	62	-4.67445657108208
857426400	62	-4.77329379792007
857430000	62	-4.66497740377941
857433600	63	-3.25567581336171
857437200	63	-3.69198009321092
857440800	63	-3.56107240627017
857444400	63	-3.67051447260394
857448000	63	-4.03357937781982
857451600	63	-4.19577770582313
857455200	63	-3.62423419001643
857458800	63	-3.5132527900832
857462400	63	-3.44607285231137
857466000	63	-3.49253142154494
857469600	63	-3.33342983481549
857473200	63	-2.7924297353671
857476800	63	-0.811385743588716
857480400	63	-0.75690509054771
857484000	63	-0.108444419142844
857487600	63	0.599904727557769
857491200	63	0.967094595400407
857494800	63	1.63641660120198
857498400	63	1.40245239655145
857502000	63	2.35194255686899
857505600	63	3.56625732498809
857509200	63	5.20620074650222
857512800	63	7.83583679482156
857516400	63	8.9174425214386
857520000	64	8.10039551580845
857523600	64	6.37746047461294
857527200	64	5.50241348852744
857530800	64	5.02940810265088
857534400	64	5.35927945568391
857538000	64	5.50615575596671
857541600	64	5.20281064372934
857545200	64	5.19421356730898
857548800	64	4.54367906966285
857552400	64	3.8680991619504
857556000	64	4.20303714508429
857559600	64	4.74536589824493
857563200	64	5.13200079016056
857566800	64	5.17063068052171
857570400	64	3.71657772709653
857574000	64	4.84686012198976
857577600	64	4.54555203585844
857581200	64	4.59375446589214
857584800	64	3.88836842372715
857588400	64	6.2517488933856
857592000	64	3.33884870234183
857595600	64	4.02068940864681
857599200	64	4.67954810370712
857602800	64	5.10704574492375
857606400	65	6.74599835924544
857610000	65	6.36522062988405
857613600	65	6.5239684203062
857617200	65	6.57494002711122
857620800	65	6.83220319779197
857624400	65	6.71741083186697
857628000	65	3.93274875423719
857631600	65	4.8189714658428
857635200	65	5.77488801674118
857638800	65	6.63171140635688
857642400	65	6.55957387485739
857646000	65	6.16981980100742
857649600	65	5.19987645970907
857653200	65	5.22506467820911
857656800	65	5.32499222864053
857660400	65	5.30989433429939
857664000	65	5.34019013249985
857667600	65	5.37730240126161
857671200	65	4.22601741446285
857674800	65	4.73244902881757
857678400	65	5.28978179611904
857682000	65	5.85177906432495
857685600	65	6.15631966530989
857689200	65	6.34478263871792
857692800	66	5.72951753058592
857696400	66	5.68974685788303
857700000	66	5.3102256671235
857703600	66	5.00558933976018
857707200	66	5.10864815578299
857710800	66	5.24167247851596
857714400	66	4.64303335900241
857718000	66	4.80663828732926
857721600	66	4.29590547934556
857725200	66	4.5829604602002
857728800	66	4.88736149540354
857732400	66	4.69151387436881
857736000	66	3.03842586018555
857739600	66	3.01342628548292
857743200	66	2.26005797376126
857746800	66	2.45885881712905
857750400	66	3.46466494186311
857754000	66	4.27391943037844
857757600	66	2.28561109759778
857761200	66	3.29095830366369
857764800	66	3.80460675979848
857768400	66	3.95015386509308
857772000	66	3.75389121446579
857775600	66	3.89348962141961
857779200	67	1.98834878180832
857782800	67	3.21423720856051
857786400	67	4.49258368804512
857790000	67	5.08500292240792
857793600	67	4.59269932570723
857797200	67	4.22829215583769
857800800	67	2.5963732214023
857804400	67	2.18447613001665
857808000	67	1.83252583789203
857811600	67	1.3147912232297
857815200	67	1.41792068203666
857818800	67	1.39519945583536
857822400	67	-0.544175201161826
857826000	67	0.0140718839234382
857829600	67	0.262784769846304
857833200	67	0.11892654941898
857836800	67	-0.320404027593624
857840400	67	-0.558746942263179
857844000	67	-2.12422009256627
857847600	67	-1.97511620083393
857851200	67	-1.67060382826392
857854800	67	-1.58532354396155
857858400	67	-1.74713397540515
857862000	67	-1.86726172770916
857865600	68	-4.10450868021081
857869200	68	-3.9933742416143
857872800	68	-4.33352072572111
857876400	68	-4.86461372582663
857880000	68	-4.54199056168874
857883600	68	-3.36095719307382
857887200	68	-4.59349051694554
857890800	68	-2.25081162955451
857894400	68	1.6417427528051
857898000	68	5.53022086239566
857901600	68	5.69660359440643
857905200	68	5.67280900922449
857908800	68	5.27057262457958
857912400	68	4.61559578257884
857916000	68	3.72896301564803
857919600	68	2.91473728286089
857923200	68	2.27633399093914
857926800	68	1.90089403032333
857930400	68	3.71368557168873
857934000	68	1.99115491338936
857937600	68	0.250940305252704
857941200	68	-0.564821023850541
857944800	68	-0.506674265552728
857948400	68	-0.587016584539549
857952000	69	-2.40382135140036
857955600	69	-3.63035832261008
857959200	69	-3.896507452022
857962800	69	-4.20427833396665
857966400	69	-4.46835470087455
857970000	69	-4.83242158074922
857973600	69	-7.32108350782506
857977200	69	-5.93354669473151
857980800	69	-4.90193504000692
857984400	69	-3.97301240644847
857988000	69	-1.6121752540236
857991600	69	1.50107526899261
857995200	69	5.50178892266075
857998800	69	7.00230403182429
858002400	69	6.91129538890145
858006000	69	6.85718157730526
858009600	69	6.47825603771335
858013200	69	6.00961369204733
858016800	69	4.06054344266543
858020400	69	3.8367001425806
858024000	69	3.38001719265791
