Unix	jday	Precipitation_rate
859852800	91	0
859856400	91	0
859860000	91	0
859863600	91	0
859867200	91	0
859870800	91	0
859874400	91	0
859878000	91	0
859881600	91	0
859885200	91	0
859888800	91	0
859892400	91	0
859896000	91	1.18044552001599e-08
859899600	91	3.63998173740722e-08
859903200	91	2.03433190100561e-07
859906800	91	2.16224094278145e-07
859910400	91	2.93345337488486e-07
859914000	91	2.93345337488486e-07
859917600	91	2.31363711422808e-07
859921200	91	2.31363711422808e-07
859924800	91	1.54242468436759e-07
859928400	91	7.81076846499608e-08
859932000	91	8.99121398501207e-08
859935600	91	1.02656826051232e-06
859939200	92	4.14107574742427e-06
859942800	92	2.12729841282809e-06
859946400	92	1.02558181019288e-06
859950000	92	1.01279090310698e-06
859953600	92	1.01279090310698e-06
859957200	92	8.89256894185394e-08
859960800	92	0
859964400	92	0
859968000	92	0
859971600	92	0
859975200	92	0
859978800	92	0
859982400	92	0
859986000	92	0
859989600	92	0
859993200	92	0
859996800	92	0
860000400	92	0
860004000	92	0
860007600	92	0
860011200	92	0
860014800	92	0
860018400	92	0
860022000	92	0
860025600	93	0
860029200	93	0
860032800	93	0
860036400	93	0
860040000	93	0
860043600	93	0
860047200	93	0
860050800	93	0
860054400	93	0
860058000	93	0
860061600	93	0
860065200	93	0
860068800	93	0
860072400	93	0
860076000	93	0
860079600	93	0
860083200	93	0
860086800	93	0
860090400	93	3.71295920934575e-05
860094000	93	5.3484496592441e-05
860097600	93	5.07826604594736e-05
860101200	93	4.64459012445518e-05
860104800	93	3.48171266116513e-05
860108400	93	2.75037089088362e-05
860112000	94	0
860115600	94	0
860119200	94	0
860122800	94	0
860126400	94	0
860130000	94	0
860133600	94	0
860137200	94	0
860140800	94	0
860144400	94	0
860148000	94	0
860151600	94	0
860155200	94	0
860158800	94	0
860162400	94	0
860166000	94	0
860169600	94	0
860173200	94	0
860176800	94	0
860180400	94	0
860184000	94	0
860187600	94	0
860191200	94	0
860194800	94	0
860198400	95	0
860202000	95	0
860205600	95	0
860209200	95	0
860212800	95	0
860216400	95	0
860220000	95	0
860223600	95	0
860227200	95	0
860230800	95	0
860234400	95	0
860238000	95	0
860241600	95	0
860245200	95	0
860248800	95	1.97955799462608e-05
860252400	95	3.82304649829157e-05
860256000	95	2.84740076625932e-05
860259600	95	2.34287627347246e-05
860263200	95	3.74851148300374e-08
860266800	95	2.07154589510598e-08
860270400	95	8.99450900532286e-08
860274000	95	8.69857386463384e-08
860277600	95	8.50128380074688e-08
860281200	95	8.40263872394483e-08
860284800	96	0
860288400	96	0
860292000	96	0
860295600	96	0
860299200	96	0
860302800	96	0
860306400	96	0
860310000	96	0
860313600	96	0
860317200	96	0
860320800	96	0
860324400	96	0
860328000	96	0
860331600	96	0
860335200	96	0
860338800	96	0
860342400	96	0
860346000	96	0
860349600	96	0
860353200	96	0
860356800	96	0
860360400	96	0
860364000	96	0
860367600	96	0
860371200	97	0
860374800	97	0
860378400	97	0
860382000	97	0
860385600	97	0
860389200	97	1.06630322703719e-06
860392800	97	1.54341110006493e-06
860396400	97	3.86592613092249e-07
860400000	97	1.55228918980487e-07
860403600	97	1.54242468436759e-07
860407200	97	7.81076846499608e-08
860410800	97	7.71212342183795e-08
860414400	97	0
860418000	97	1.8982833999002e-06
860421600	97	2.88549259532086e-06
