Unix	jday	Precipitation_rate
862444800	121	0
862448400	121	0
862452000	121	0
862455600	121	0
862459200	121	0
862462800	121	0
862466400	121	0
862470000	121	0
862473600	121	0
862477200	121	0
862480800	121	0
862484400	121	0
862488000	121	0
862491600	121	0
862495200	121	0
862498800	121	0
862502400	121	0
862506000	121	0
862509600	121	0
862513200	121	0
862516800	121	0
862520400	121	0
862524000	121	0
862527600	121	0
862531200	122	0
862534800	122	0
862538400	122	0
862542000	122	0
862545600	122	0
862549200	122	0
862552800	122	0
862556400	122	0
862560000	122	0
862563600	122	0
862567200	122	0
862570800	122	0
862574400	122	0
862578000	122	0
862581600	122	0
862585200	122	0
862588800	122	0
862592400	122	0
862596000	122	0
862599600	122	0
862603200	122	0
862606800	122	0
862610400	122	0
862614000	122	0
862617600	123	0
862621200	123	0
862624800	123	0
862628400	123	0
862632000	123	0
862635600	123	0
862639200	123	0
862642800	123	0
862646400	123	0
862650000	123	0
862653600	123	0
862657200	123	0
862660800	123	0
862664400	123	0
862668000	123	0
862671600	123	0
862675200	123	0
862678800	123	0
862682400	123	0
862686000	123	0
862689600	123	0
862693200	123	0
862696800	123	0
862700400	123	0
862704000	124	0
862707600	124	0
862711200	124	0
862714800	124	0
862718400	124	0
862722000	124	0
862725600	124	0
862729200	124	0
862732800	124	0
862736400	124	0
862740000	124	0
862743600	124	0
862747200	124	0
862750800	124	0
862754400	124	0
862758000	124	0
862761600	124	0
862765200	124	0
862768800	124	0
862772400	124	0
862776000	124	0
862779600	124	0
862783200	124	0
862786800	124	0
862790400	125	0
862794000	125	0
862797600	125	0
862801200	125	0
862804800	125	0
862808400	125	0
862812000	125	0
862815600	125	0
862819200	125	0
862822800	125	0
862826400	125	0
862830000	125	0
862833600	125	0
862837200	125	0
862840800	125	0
862844400	125	0
862848000	125	0
862851600	125	0
862855200	125	0
862858800	125	0
862862400	125	0
862866000	125	0
862869600	125	0
862873200	125	0
862876800	126	0
862880400	126	0
862884000	126	0
862887600	126	0
862891200	126	0
862894800	126	0
862898400	126	0
862902000	126	0
862905600	126	0
862909200	126	0
862912800	126	0
862916400	126	0
862920000	126	0
862923600	126	0
862927200	126	0
862930800	126	0
862934400	126	9.86450431581248e-10
862938000	126	7.90941351936885e-08
862941600	126	5.67403360422971e-07
862945200	126	6.57315492735287e-07
862948800	126	7.35423203127523e-07
862952400	126	8.25335299030897e-07
862956000	126	9.02456559552285e-07
862959600	126	8.25335299030897e-07
862963200	127	1.69992725587537e-07
862966800	127	9.18850407132832e-08
862970400	127	2.95935140689017e-09
862974000	127	1.9729008631625e-09
862977600	127	1.9729008631625e-09
862981200	127	1.9729008631625e-09
862984800	127	9.86450431581248e-10
862988400	127	1.9729008631625e-09
862992000	127	2.95935140689017e-09
862995600	127	2.95935140689017e-09
862999200	127	1.9729008631625e-09
863002800	127	1.9729008631625e-09
863006400	127	9.86450431581248e-10
863010000	127	9.86450431581248e-10
863013600	127	9.86450431581248e-10
863017200	127	9.86450431581248e-10
863020800	127	9.86450431581248e-10
863024400	127	9.86450431581248e-10
863028000	127	0
863031600	127	0
863035200	127	0
863038800	127	0
863042400	127	0
863046000	127	0
863049600	128	0
863053200	128	0
863056800	128	0
863060400	128	0
863064000	128	0
863067600	128	0
863071200	128	0
863074800	128	0
863078400	128	0
863082000	128	0
863085600	128	0
863089200	128	0
863092800	128	0
863096400	128	0
863100000	128	0
863103600	128	0
863107200	128	0
863110800	128	0
863114400	128	0
863118000	128	0
863121600	128	0
863125200	128	0
863128800	128	0
863132400	128	0
863136000	129	0
863139600	129	0
863143200	129	0
863146800	129	0
863150400	129	0
863154000	129	0
863157600	129	0
863161200	129	0
863164800	129	0
863168400	129	0
863172000	129	0
863175600	129	0
863179200	129	0
863182800	129	0
