Unix	jday	Downward_Long-Wave_Rad_Flux
875664000	274	280.552263277724
875667600	274	281.005394392595
875671200	274	281.444130713706
875674800	274	283.107906635454
875678400	274	284.755957329949
875682000	274	285.598530554278
875685600	274	279.046843267646
875689200	274	275.660152125298
875692800	274	272.123316678965
875696400	274	270.617658284875
875700000	274	269.441078581803
875703600	274	268.384133054395
875707200	274	261.429105833079
875710800	274	260.910295361358
875714400	274	260.590299269125
875718000	274	260.094725617478
875721600	274	259.727824497566
875725200	274	259.639476322569
875728800	274	263.6337440869
875732400	274	264.446597582225
875736000	274	269.237340265831
875739600	274	272.908621140059
875743200	274	276.695748135168
875746800	274	280.345715688697
875750400	275	313.087058218549
875754000	275	313.78656894359
875757600	275	315.427013022279
875761200	275	315.667417188222
875764800	275	314.811581805325
875768400	275	313.261054492591
875772000	275	298.046265874283
875775600	275	294.608421816031
875779200	275	291.753883789909
875782800	275	290.075380952636
875786400	275	288.785533681321
875790000	275	287.913914162543
875793600	275	279.803322105743
875797200	275	280.19008952934
875800800	275	279.19069373278
875804400	275	278.660967596689
875808000	275	278.255089091495
875811600	275	278.087661484511
875815200	275	274.54355379451
875818800	275	276.103315703273
875822400	275	278.746968574568
875826000	275	282.268222021287
875829600	275	285.341235335739
875833200	275	287.769504241418
875836800	276	298.579614324688
875840400	276	296.561158085707
875844000	276	299.699974140743
875847600	276	301.995112520944
875851200	276	307.305714772031
875854800	276	312.067916124716
875858400	276	327.988927551662
875862000	276	327.290111131251
875865600	276	323.106355823722
875869200	276	318.004922728609
875872800	276	313.578362634748
875876400	276	310.880715647199
875880000	276	312.629076582637
875883600	276	314.274529764734
875887200	276	317.96945595475
875890800	276	321.421450081751
875894400	276	323.132999701418
875898000	276	324.521854261119
875901600	276	331.748069526504
875905200	276	331.522261095544
875908800	276	333.298949921786
875912400	276	333.756288128473
875916000	276	336.289742425596
875919600	276	338.480024120708
875923200	277	347.646459726244
875926800	277	345.145904841792
875930400	277	343.565194522529
875934000	277	341.432443157982
875937600	277	339.915684885639
875941200	277	338.14648511154
875944800	277	326.621501887563
875948400	277	326.745475190613
875952000	277	320.965313476158
875955600	277	317.555506400272
875959200	277	316.923045545556
875962800	277	316.174136647323
875966400	277	310.625822877439
875970000	277	310.523051986303
875973600	277	312.410022021957
875977200	277	314.259051243384
875980800	277	314.914418378327
875984400	277	315.133211971922
875988000	277	312.385956749161
875991600	277	311.013358148609
875995200	277	297.606264736242
875998800	277	285.609271564771
876002400	277	282.60622471541
876006000	277	282.319656065233
876009600	278	313.102767084595
876013200	278	314.253643011875
876016800	278	307.565470655992
876020400	278	304.083912796409
876024000	278	301.741175602211
876027600	278	299.788781083334
876031200	278	258.422998491026
876034800	278	256.404681979315
876038400	278	256.017925382451
876042000	278	256.953140006902
876045600	278	258.439192037584
876049200	278	259.97210490233
876052800	278	271.872231292321
876056400	278	270.745248194246
876060000	278	282.705996144178
876063600	278	291.428710381316
876067200	278	296.49422593239
876070800	278	296.863103556739
876074400	278	274.531997008397
876078000	278	276.401301651451
876081600	278	275.776188106573
876085200	278	276.063257955802
876088800	278	278.472394907815
876092400	278	281.902098142215
876096000	279	300.289480484806
876099600	279	303.339626812332
876103200	279	320.88088232859
876106800	279	329.271182867735
876110400	279	332.688870926431
876114000	279	333.249169222992
876117600	279	322.356218344582
876121200	279	322.935406261377
876124800	279	317.91057231597
876128400	279	314.431762696142
876132000	279	310.416384371066
876135600	279	306.059681132506
876139200	279	237.972758764683
876142800	279	237.642643804097
876146400	279	235.163334319783
876150000	279	233.505740319003
876153600	279	232.190569905682
876157200	279	231.088763475229
876160800	279	227.665038670593
876164400	279	227.808944780081
876168000	279	230.254724257066
876171600	279	237.282438025276
876175200	279	249.021841728816
876178800	279	258.977238397554
876182400	280	308.661597839964
876186000	280	314.007587709093
876189600	280	299.322775395448
876193200	280	312.260900450151
876196800	280	305.814546629489
876200400	280	299.515431384446
876204000	280	268.925054746451
876207600	280	266.849477980617
876211200	280	265.069659430305
876214800	280	267.917132519638
876218400	280	268.69842938632
876222000	280	269.140889404384
876225600	280	272.385120083318
876229200	280	271.219193094383
