Unix	jday	V.component_of_wind
725846400	1	2.20610801109971
725850000	1	2.88282090661145
725853600	1	3.42290602578361
725857200	1	3.59597347743789
725860800	1	3.78310990980377
725864400	1	4.02789263958905
725868000	1	4.74941985029815
725871600	1	4.64298307259762
725875200	1	4.56798704427987
725878800	1	4.40031575217721
725882400	1	3.90097412722308
725886000	1	3.48924074659814
725889600	1	3.16293799969752
725893200	1	3.11720450136572
725896800	1	3.05227177418579
725900400	1	2.93009074647437
725904000	1	2.69260387661043
725907600	1	2.49290914698328
725911200	1	2.12286204714872
725914800	1	2.36160322841325
725918400	1	2.52680144834405
725922000	1	2.32546125022575
725925600	1	1.75199635183086
725929200	1	1.37420158914495
725932800	2	-0.278965154103331
725936400	2	-0.0266717841581337
725940000	2	0.718587046076363
725943600	2	1.60261856272098
725947200	2	2.43716726329555
725950800	2	3.19165864885297
725954400	2	3.6554265971651
725958000	2	3.95000275742547
725961600	2	3.53059201409169
725965200	2	2.94059822718399
725968800	2	2.09225772363793
725972400	2	1.35516731086269
725976000	2	0.134871355779416
725979600	2	0.0129650455950203
725983200	2	0.125513765397627
725986800	2	0.410142890201114
725990400	2	0.72048797830066
725994000	2	1.17294563100366
725997600	2	1.10221436483274
726001200	2	1.27301844508893
726004800	2	1.97005488563784
726008400	2	2.59196785435329
726012000	2	2.25954811960071
726015600	2	2.02873056056563
726019200	3	1.39018687549744
726022800	3	0.590155537335473
726026400	3	0.372228911527999
726030000	3	0.359337412799789
726033600	3	0.792631376334477
726037200	3	1.35211255647013
726040800	3	1.26553950877151
726044400	3	2.93266821902684
726048000	3	3.64745425771212
726051600	3	3.59612533350474
726055200	3	3.45551898084729
726058800	3	3.06471740377362
726062400	3	1.60248430662295
726066000	3	1.34747476822043
726069600	3	0.786867762385904
726073200	3	0.941679667119282
726076800	3	0.605847076063403
726080400	3	0.296423678101139
726084000	3	-1.64360993481117
726087600	3	-1.96881208584872
726091200	3	-2.64639571516798
726094800	3	-2.60624529607939
726098400	3	-3.03400068543821
726102000	3	-3.26237930764862
726105600	4	-3.09064533177591
726109200	4	-3.26214002270766
726112800	4	-3.24224407416014
726116400	4	-2.80124822434844
726120000	4	-2.35869322902662
726123600	4	-1.81762616841988
726127200	4	-0.979254555992141
726130800	4	-0.292567447230413
726134400	4	0.219464542060616
726138000	4	0.503755564228726
726141600	4	-0.0585059998886687
726145200	4	-0.844150169028951
726148800	4	-1.13624866719994
726152400	4	-1.9025434973302
726156000	4	-2.42255736337958
726159600	4	-2.9941744845577
726163200	4	-3.81845144753494
726166800	4	-4.26613789627218
726170400	4	-6.07075159316923
726174000	4	-5.11392704063259
726177600	4	-4.79348463141077
726181200	4	-5.14957176213481
726184800	4	-5.70348220037762
726188400	4	-6.35443532521956
726192000	5	-9.31900507879675
726195600	5	-10.0528420994159
726199200	5	-9.04556314545237
726202800	5	-6.46254574887399
726206400	5	-4.01469649813772
726210000	5	-2.00320665276217
726213600	5	-1.69502124166856
726217200	5	0.440385061281164
726220800	5	1.36130535089056
726224400	5	1.85609225719017
726228000	5	1.55757030804643
726231600	5	1.11651858060118
726235200	5	1.13938666223683
726238800	5	0.487337130029403
726242400	5	0.270536242511738
726246000	5	0.0635042628460932
726249600	5	-0.783294367171305
726253200	5	-1.4720547603022
726256800	5	0.524867058802214
726260400	5	0.0731808293980823
726264000	5	0.400241954851504
726267600	5	0.876122434578668
726271200	5	1.42356159350633
726274800	5	1.9370828762805
726278400	6	1.56633582306515
726282000	6	2.21624102308975
726285600	6	2.61018377363359
726289200	6	3.24642325954925
726292800	6	3.14867471065675
726296400	6	3.01486113195617
726300000	6	3.8932841470058
726303600	6	2.99779632830265
726307200	6	2.22393833889108
726310800	6	1.70557334615729
726314400	6	1.40992039611462
726318000	6	1.12923841555297
726321600	6	0.989584686721697
726325200	6	0.631145170397469
726328800	6	0.445021218684491
726332400	6	0.374170996522407
726336000	6	0.0726215939368102
726339600	6	-0.232484678801048
726343200	6	1.96651783122653
726346800	6	0.7173936475765
726350400	6	-0.358393744742102
726354000	6	-1.63939790903784
726357600	6	-3.23858467294863
726361200	6	-4.81620387685881
726364800	7	-6.25315918495688
726368400	7	-7.99026891386819
726372000	7	-9.79141250290086
726375600	7	-10.487886344776
726379200	7	-10.4747495621012
726382800	7	-9.74559623049719
726386400	7	-8.4725730593998
726390000	7	-6.87610668790309
726393600	7	-5.53157727100331
726397200	7	-3.89800244473026
726400800	7	-2.00189372419809
726404400	7	-0.609468460464444
726408000	7	1.04822267060326
726411600	7	1.04064088831693
726415200	7	-0.153804824781138
726418800	7	-1.77206086219842
726422400	7	-2.13496093877619
726426000	7	-1.96576151624727
726429600	7	-1.22908303967688
726433200	7	-0.687515986097917
726436800	7	-1.05341809275926
726440400	7	-1.26401637164748
726444000	7	-0.660020023159213
726447600	7	-0.0109268313952058
726451200	8	1.06668148543364
726454800	8	1.91376008481629
726458400	8	2.32832440756169
726462000	8	2.66014205017148
726465600	8	3.03062615813434
726469200	8	3.40217485605013
726472800	8	4.98317973501724
726476400	8	4.5881868030425
726480000	8	3.6268028722625
726483600	8	2.84572780080118
726487200	8	2.30068881738138
726490800	8	1.79932907293206
726494400	8	1.23455737854741
726498000	8	0.893855359896458
726501600	8	0.882518506537983
726505200	8	0.825911489810261
726508800	8	0.552976625555883
726512400	8	0.278320550359744
726516000	8	-0.208939848479218
726519600	8	-0.814721053246296
726523200	8	-1.32309876349219
726526800	8	-1.96352471934596
726530400	8	-1.77153277066865
726534000	8	-1.35092625855054
726537600	9	-1.07264736801722
726541200	9	-0.367571663728856
726544800	9	0.18558268185552
726548400	9	0.163267406509058
726552000	9	0.140289215309053
726555600	9	0.2100523894083
726559200	9	0.102547353045
726562800	9	0.608639309650899
726566400	9	0.682329812134929
726570000	9	0.1513710389788
726573600	9	-0.641097392165684
726577200	9	-1.40525578108876
726580800	9	-3.72525895296442
726584400	9	-3.49302415011572
726588000	9	-3.20393048315105
726591600	9	-2.93321742595553
726595200	9	-2.70517973612636
726598800	9	-2.4347885035133
726602400	9	-0.976420213317684
726606000	9	-1.22143445814899
726609600	9	-1.56209651610046
726613200	9	-2.03579051044613
726616800	9	-2.45654103638482
726620400	9	-2.87976133002099
726624000	10	-4.99969550656033
726627600	10	-4.7984427351226
726631200	10	-5.01514159206836
726634800	10	-5.26340415376708
726638400	10	-5.42090842692072
726642000	10	-5.39048838487403
726645600	10	-4.05558947417581
726649200	10	-3.79360709867665
726652800	10	-3.23970259094343
726656400	10	-2.95068200616375
726660000	10	-2.78879611036826
726663600	10	-2.60179459097076
726667200	10	-3.76762203209131
726670800	10	-1.89276579625324
726674400	10	-0.717377033113188
726678000	10	0.072313211819556
726681600	10	0.000772053179023222
726685200	10	0.217942230149899
726688800	10	1.17701131065165
726692400	10	1.48657693983304
726696000	10	1.43822173675798
726699600	10	1.40499977000711
726703200	10	1.44726231298765
726706800	10	1.63680248018964
726710400	11	1.59293609932525
726714000	11	2.32110289082298
726717600	11	2.4557447787469
726721200	11	3.13992872291632
726724800	11	3.97329236904993
726728400	11	4.71394748037307
726732000	11	6.03542343811434
726735600	11	5.58940670779905
726739200	11	4.79000253717335
726742800	11	4.17501246555466
726746400	11	3.53461330251687
726750000	11	2.82050358224659
726753600	11	3.35592258539994
726757200	11	2.58807050900157
726760800	11	1.46258071576796
726764400	11	0.385445990983215
726768000	11	-0.563494991489733
726771600	11	-1.45710748595311
726775200	11	0.29476091156411
726778800	11	-1.34020459340743
726782400	11	-2.6852638966529
726786000	11	-3.51308126456395
726789600	11	-4.13012288779121
