Unix	jday	V.component_of_wind
978307200	1	2.34238272630486
978310800	1	2.83140606864404
978314400	1	2.99779642126345
978318000	1	3.04236057836383
978321600	1	3.00627906324438
978325200	1	3.03034330816421
978328800	1	2.96960430015568
978332400	1	3.34153708736523
978336000	1	3.42117212152739
978339600	1	3.68853603139261
978343200	1	3.54541222951629
978346800	1	3.59694261878523
978350400	1	1.95117227350892
978354000	1	2.6192579421511
978357600	1	2.78435913967642
978361200	1	2.77403823503587
978364800	1	2.62549998453537
978368400	1	2.50932050889158
978372000	1	3.2229190986355
978375600	1	2.77983133890084
978379200	1	2.29713203000008
978382800	1	2.34616269801165
978386400	1	2.28314521730907
978390000	1	2.34030721420276
978393600	2	1.7159973085829
978397200	2	2.00873165153912
978400800	2	2.44467005931624
978404400	2	2.66544475756997
978408000	2	2.74063499755505
978411600	2	2.8867187227115
978415200	2	3.55826688488179
978418800	2	3.27964377614783
978422400	2	2.91397714157959
978426000	2	2.63520879683268
978429600	2	2.02506465644874
978433200	2	1.50100540707622
978436800	2	0.589207487216896
978440400	2	0.393475698003352
978444000	2	-0.410676602542937
978447600	2	-1.13985610293364
978451200	2	-2.07628545762176
978454800	2	-2.87461891659611
978458400	2	-2.81221264833553
978462000	2	-2.91288635955939
978465600	2	-2.99702001437019
978469200	2	-3.00180630879004
978472800	2	-2.8845953148911
978476400	2	-2.7547757127606
978480000	3	-2.56992881031381
978483600	3	-2.59891775665378
978487200	3	-2.31749043402145
978490800	3	-2.09629134333795
978494400	3	-1.82617507078969
978498000	3	-1.4853145463324
978501600	3	-0.277080665553538
978505200	3	0.808296201761375
978508800	3	1.67403856304043
978512400	3	2.18225338796508
978516000	3	2.29008016390041
978519600	3	2.30701340877116
978523200	3	1.34266271856129
978526800	3	0.771683911555079
978530400	3	0.754793320376277
978534000	3	0.502990774589873
978537600	3	0.597104488290047
978541200	3	0.79715214775187
978544800	3	1.50532358127306
978548400	3	1.86778557962772
978552000	3	2.03226823794968
978555600	3	1.89471302654075
978559200	3	1.2926482451821
978562800	3	0.748529244966778
978566400	4	0.235935026252113
978570000	4	0.0168155811929592
978573600	4	0.00256558957247703
978577200	4	0.0658848114759309
978580800	4	0.205524845018463
978584400	4	0.447323285747963
978588000	4	1.04578630548634
978591600	4	1.68723937378689
978595200	4	2.16125270902475
978598800	4	2.51865721096945
978602400	4	2.44225833909518
978606000	4	2.38317615566724
978609600	4	0.911701042020543
978613200	4	0.950102195243642
978616800	4	1.06219647429838
978620400	4	1.23249917238897
978624000	4	1.2921416866325
978627600	4	1.35350534980942
978631200	4	2.84375414098979
978634800	4	2.62613659634946
