Unix	jday	rh
820454400	1	64
820458000	1	61
820461600	1	61
820465200	1	62
820468800	1	63
820472400	1	65
820476000	1	68
820479600	1	73
820483200	1	85
820486800	1	88
820490400	1	89
820494000	1	91
820497600	1	92
820501200	1	96
820504800	1	98
820508400	1	95
820512000	1	89
820515600	1	86
820519200	1	80
820522800	1	76
820526400	1	69
820530000	1	64
820533600	1	63
820537200	1	63
820540800	2	64
820544400	2	66
820548000	2	69
820551600	2	71
820555200	2	74
820558800	2	77
820562400	2	81
820566000	2	85
820569600	2	95
820573200	2	96
820576800	2	95
820580400	2	95
820584000	2	94
820587600	2	89
820591200	2	89
820594800	2	88
820598400	2	89
820602000	2	90
820605600	2	88
820609200	2	83
820612800	2	78
820616400	2	76
820620000	2	77
820623600	2	79
820627200	3	79
820630800	3	76
820634400	3	75
820638000	3	76
820641600	3	78
820645200	3	81
820648800	3	84
820652400	3	86
820656000	3	89
820659600	3	90
820663200	3	91
820666800	3	91
820670400	3	90
820674000	3	90
820677600	3	91
820681200	3	90
820684800	3	90
820688400	3	90
820692000	3	90
820695600	3	89
820699200	3	85
820702800	3	82
820706400	3	77
820710000	3	74
820713600	4	71
820717200	4	68
820720800	4	68
820724400	4	69
820728000	4	72
820731600	4	75
820735200	4	79
820738800	4	82
820742400	4	84
820746000	4	84
820749600	4	85
820753200	4	85
820756800	4	87
820760400	4	87
820764000	4	87
820767600	4	88
820771200	4	89
820774800	4	89
820778400	4	89
820782000	4	88
820785600	4	87
820789200	4	84
820792800	4	81
820796400	4	77
820800000	5	73
820803600	5	76
820807200	5	74
820810800	5	72
820814400	5	72
820818000	5	73
820821600	5	75
820825200	5	79
820828800	5	85
820832400	5	89
820836000	5	89
820839600	5	90
820843200	5	91
820846800	5	92
820850400	5	91
820854000	5	91
820857600	5	91
820861200	5	91
820864800	5	87
820868400	5	86
820872000	5	83
820875600	5	77
820879200	5	70
820882800	5	65
820886400	6	59
820890000	6	58
820893600	6	57
820897200	6	57
820900800	6	60
820904400	6	62
820908000	6	67
820911600	6	73
820915200	6	83
820918800	6	87
820922400	6	86
820926000	6	84
820929600	6	88
820933200	6	88
820936800	6	86
820940400	6	84
820944000	6	82
820947600	6	81
820951200	6	77
820954800	6	73
820958400	6	69
820962000	6	64
820965600	6	59
820969200	6	56
820972800	7	53
820976400	7	54
820980000	7	55
820983600	7	56
820987200	7	57
820990800	7	58
820994400	7	62
820998000	7	67
821001600	7	77
821005200	7	83
821008800	7	82
821012400	7	77
821016000	7	80
821019600	7	83
821023200	7	83
821026800	7	81
821030400	7	82
821034000	7	82
821037600	7	85
821041200	7	68
821044800	7	65
821048400	7	61
821052000	7	57
821055600	7	53
821059200	8	54
821062800	8	51
821066400	8	51
821070000	8	53
821073600	8	55
821077200	8	58
821080800	8	62
821084400	8	68
821088000	8	73
821091600	8	74
821095200	8	74
821098800	8	74
821102400	8	74
821106000	8	74
821109600	8	75
821113200	8	75
821116800	8	77
821120400	8	78
821124000	8	79
821127600	8	79
821131200	8	76
821134800	8	70
821138400	8	66
821142000	8	63
821145600	9	64
821149200	9	67
821152800	9	73
821156400	9	77
821160000	9	72
821163600	9	71
821167200	9	71
821170800	9	75
821174400	9	84
821178000	9	89
821181600	9	88
821185200	9	87
821188800	9	91
821192400	9	89
821196000	9	87
821199600	9	87
821203200	9	87
821206800	9	88
821210400	9	86
821214000	9	83
821217600	9	80
821221200	9	75
821224800	9	69
821228400	9	65
821232000	10	62
821235600	10	64
821239200	10	67
821242800	10	72
821246400	10	80
821250000	10	89
821253600	10	93
821257200	10	94
821260800	10	95
821264400	10	95
821268000	10	94
821271600	10	94
821275200	10	94
821278800	10	92
821282400	10	91
821286000	10	90
821289600	10	89
821293200	10	87
821296800	10	87
821300400	10	84
821304000	10	84
821307600	10	82
821311200	10	79
821314800	10	78
821318400	11	75
821322000	11	75
821325600	11	79
821329200	11	85
821332800	11	87
821336400	11	89
821340000	11	90
821343600	11	91
821347200	11	91
821350800	11	91
821354400	11	91
821358000	11	91
821361600	11	91
821365200	11	90
821368800	11	89
821372400	11	88
821376000	11	87
821379600	11	85
821383200	11	85
821386800	11	83
821390400	11	79
821394000	11	72
821397600	11	69
821401200	11	67
821404800	12	66
821408400	12	70
821412000	12	74
821415600	12	76
821419200	12	77
821422800	12	80
821426400	12	86
821430000	12	90
821433600	12	91
821437200	12	90
821440800	12	90
821444400	12	90
821448000	12	90
821451600	12	90
821455200	12	89
821458800	12	89
821462400	12	90
821466000	12	90
821469600	12	91
821473200	12	91
821476800	12	92
821480400	12	92
821484000	12	92
821487600	12	92
821491200	13	93
821494800	13	93
821498400	13	93
821502000	13	93
821505600	13	93
821509200	13	93
821512800	13	93
821516400	13	93
821520000	13	93
821523600	13	93
821527200	13	92
821530800	13	92
821534400	13	93
821538000	13	93
821541600	13	92
821545200	13	92
821548800	13	92
821552400	13	93
821556000	13	93
821559600	13	93
821563200	13	93
821566800	13	92
821570400	13	90
821574000	13	87
821577600	14	74
821581200	14	71
821584800	14	79
821588400	14	83
821592000	14	82
821595600	14	83
821599200	14	84
821602800	14	87
821606400	14	93
821610000	14	94
821613600	14	95
821617200	14	95
821620800	14	95
821624400	14	96
821628000	14	96
821631600	14	96
821635200	14	96
821638800	14	96
821642400	14	95
821646000	14	95
821649600	14	93
821653200	14	88
821656800	14	76
821660400	14	70
821664000	15	65
821667600	15	65
821671200	15	65
821674800	15	67
821678400	15	70
821682000	15	73
821685600	15	78
821689200	15	81
821692800	15	83
821696400	15	82
821700000	15	82
821703600	15	83
821707200	15	83
821710800	15	85
821714400	15	87
821718000	15	89
821721600	15	90
821725200	15	91
821728800	15	91
821732400	15	92
821736000	15	91
821739600	15	90
821743200	15	91
821746800	15	91
821750400	16	91
821754000	16	90
821757600	16	88
821761200	16	88
821764800	16	87
821768400	16	87
821772000	16	88
821775600	16	88
821779200	16	92
821782800	16	92
821786400	16	93
821790000	16	92
