Unix	jday	rh
978307200	1	53
978310800	1	53
978314400	1	52
978318000	1	53
978321600	1	56
978325200	1	60
978328800	1	69
978332400	1	78
978336000	1	85
978339600	1	89
978343200	1	89
978346800	1	89
978350400	1	88
978354000	1	88
978357600	1	88
978361200	1	88
978364800	1	88
978368400	1	88
978372000	1	88
978375600	1	84
978379200	1	79
978382800	1	67
978386400	1	60
978390000	1	56
978393600	2	54
978397200	2	53
978400800	2	54
978404400	2	57
978408000	2	55
978411600	2	56
978415200	2	59
978418800	2	64
978422400	2	72
978426000	2	75
978429600	2	77
978433200	2	77
978436800	2	81
978440400	2	80
978444000	2	81
978447600	2	84
978451200	2	86
978454800	2	88
978458400	2	86
978462000	2	81
978465600	2	75
978469200	2	71
978472800	2	69
978476400	2	67
978480000	3	68
978483600	3	71
978487200	3	71
978490800	3	70
978494400	3	71
978498000	3	72
978501600	3	73
978505200	3	75
978508800	3	84
978512400	3	87
978516000	3	87
978519600	3	86
978523200	3	85
978526800	3	84
978530400	3	83
978534000	3	83
978537600	3	81
978541200	3	80
978544800	3	78
978548400	3	67
978552000	3	63
978555600	3	61
978559200	3	60
978562800	3	59
978566400	4	58
978570000	4	59
978573600	4	61
978577200	4	64
978580800	4	67
978584400	4	71
978588000	4	75
978591600	4	80
978595200	4	87
978598800	4	92
978602400	4	91
978606000	4	91
978609600	4	92
978613200	4	91
978616800	4	91
978620400	4	91
978624000	4	91
978627600	4	92
978631200	4	89
978634800	4	84
978638400	4	76
978642000	4	70
978645600	4	66
978649200	4	64
978652800	5	62
978656400	5	62
978660000	5	62
978663600	5	63
978667200	5	65
978670800	5	68
978674400	5	73
978678000	5	78
978681600	5	85
978685200	5	90
978688800	5	89
978692400	5	88
978696000	5	87
978699600	5	87
978703200	5	87
978706800	5	86
978710400	5	86
978714000	5	86
978717600	5	82
978721200	5	77
978724800	5	73
978728400	5	70
978732000	5	67
978735600	5	64
978739200	6	64
978742800	6	59
978746400	6	59
978750000	6	62
978753600	6	66
978757200	6	70
978760800	6	74
978764400	6	80
978768000	6	87
978771600	6	92
978775200	6	93
978778800	6	93
978782400	6	93
978786000	6	96
978789600	6	95
978793200	6	94
978796800	6	93
978800400	6	93
978804000	6	90
978807600	6	86
978811200	6	80
978814800	6	75
978818400	6	71
978822000	6	67
978825600	7	66
978829200	7	64
978832800	7	65
978836400	7	66
978840000	7	68
978843600	7	71
978847200	7	74
978850800	7	79
978854400	7	85
978858000	7	88
978861600	7	90
978865200	7	90
978868800	7	91
978872400	7	91
978876000	7	91
978879600	7	90
978883200	7	90
978886800	7	91
978890400	7	91
978894000	7	85
978897600	7	78
978901200	7	71
978904800	7	65
978908400	7	62
978912000	8	60
978915600	8	62
978919200	8	63
978922800	8	64
978926400	8	66
978930000	8	69
978933600	8	71
978937200	8	78
978940800	8	91
