Unix	jday	rh
1072915200	1	55
1072918800	1	54
1072922400	1	54
1072926000	1	54
1072929600	1	56
1072933200	1	59
1072936800	1	64
1072940400	1	71
1072944000	1	80
1072947600	1	84
1072951200	1	85
1072954800	1	84
1072958400	1	82
1072962000	1	80
1072965600	1	79
1072969200	1	78
1072972800	1	79
1072976400	1	78
1072980000	1	77
1072983600	1	73
1072987200	1	68
1072990800	1	63
1072994400	1	60
1072998000	1	57
1073001600	2	54
1073005200	2	52
1073008800	2	50
1073012400	2	51
1073016000	2	52
1073019600	2	55
1073023200	2	61
1073026800	2	70
1073030400	2	81
1073034000	2	85
1073037600	2	85
1073041200	2	85
1073044800	2	83
1073048400	2	84
1073052000	2	86
1073055600	2	87
1073059200	2	86
1073062800	2	85
1073066400	2	82
1073070000	2	77
1073073600	2	72
1073077200	2	67
1073080800	2	62
1073084400	2	59
1073088000	3	59
1073091600	3	56
1073095200	3	58
1073098800	3	60
1073102400	3	63
1073106000	3	66
1073109600	3	73
1073113200	3	80
1073116800	3	91
1073120400	3	92
1073124000	3	92
1073127600	3	92
1073131200	3	91
1073134800	3	89
1073138400	3	88
1073142000	3	86
1073145600	3	85
1073149200	3	85
1073152800	3	79
1073156400	3	77
1073160000	3	73
1073163600	3	69
1073167200	3	64
1073170800	3	60
1073174400	4	59
1073178000	4	57
1073181600	4	57
1073185200	4	58
1073188800	4	59
1073192400	4	62
1073196000	4	66
1073199600	4	72
1073203200	4	82
1073206800	4	87
1073210400	4	87
1073214000	4	87
1073217600	4	88
1073221200	4	87
1073224800	4	88
1073228400	4	88
1073232000	4	89
1073235600	4	89
1073239200	4	88
1073242800	4	77
1073246400	4	74
1073250000	4	72
1073253600	4	70
1073257200	4	69
1073260800	5	68
1073264400	5	67
1073268000	5	67
1073271600	5	70
1073275200	5	75
1073278800	5	80
1073282400	5	81
1073286000	5	83
1073289600	5	89
1073293200	5	91
1073296800	5	92
1073300400	5	92
1073304000	5	90
1073307600	5	91
1073311200	5	92
1073314800	5	93
1073318400	5	94
1073322000	5	95
1073325600	5	94
1073329200	5	95
1073332800	5	95
1073336400	5	95
1073340000	5	95
1073343600	5	94
1073347200	6	93
1073350800	6	93
1073354400	6	93
1073358000	6	93
1073361600	6	92
1073365200	6	91
1073368800	6	91
1073372400	6	92
1073376000	6	93
1073379600	6	94
1073383200	6	95
1073386800	6	95
1073390400	6	96
1073394000	6	96
1073397600	6	96
1073401200	6	96
1073404800	6	96
1073408400	6	96
1073412000	6	95
1073415600	6	94
1073419200	6	93
1073422800	6	91
1073426400	6	85
1073430000	6	82
1073433600	7	75
1073437200	7	71
1073440800	7	70
1073444400	7	71
1073448000	7	74
1073451600	7	78
1073455200	7	83
1073458800	7	89
1073462400	7	94
1073466000	7	95
1073469600	7	95
1073473200	7	95
1073476800	7	95
1073480400	7	95
1073484000	7	95
1073487600	7	95
1073491200	7	95
1073494800	7	96
1073498400	7	95
1073502000	7	96
1073505600	7	96
1073509200	7	96
1073512800	7	96
1073516400	7	96
1073520000	8	96
1073523600	8	96
1073527200	8	96
1073530800	8	97
1073534400	8	97
1073538000	8	97
1073541600	8	97
1073545200	8	97
1073548800	8	97
1073552400	8	96
1073556000	8	96
1073559600	8	95
1073563200	8	94
1073566800	8	95
1073570400	8	95
1073574000	8	95
1073577600	8	95
1073581200	8	95
1073584800	8	94
1073588400	8	93
1073592000	8	92
1073595600	8	89
1073599200	8	88
1073602800	8	85
1073606400	9	80
1073610000	9	76
1073613600	9	73
1073617200	9	73
1073620800	9	75
1073624400	9	77
1073628000	9	80
1073631600	9	82
1073635200	9	86
1073638800	9	88
1073642400	9	89
1073646000	9	89
1073649600	9	88
1073653200	9	87
1073656800	9	87
1073660400	9	88
1073664000	9	89
1073667600	9	90
1073671200	9	90
1073674800	9	86
1073678400	9	80
1073682000	9	71
1073685600	9	66
1073689200	9	65
1073692800	10	64
1073696400	10	64
1073700000	10	66
1073703600	10	68
1073707200	10	67
1073710800	10	68
1073714400	10	70
1073718000	10	75
1073721600	10	84
1073725200	10	88
1073728800	10	88
1073732400	10	88
1073736000	10	89
1073739600	10	91
1073743200	10	91
1073746800	10	89
1073750400	10	85
1073754000	10	81
1073757600	10	80
1073761200	10	67
1073764800	10	66
1073768400	10	66
1073772000	10	62
1073775600	10	59
1073779200	11	59
1073782800	11	58
1073786400	11	60
1073790000	11	63
1073793600	11	66
1073797200	11	69
1073800800	11	72
1073804400	11	78
1073808000	11	87
1073811600	11	89
1073815200	11	89
1073818800	11	89
1073822400	11	89
1073826000	11	90
1073829600	11	91
1073833200	11	92
1073836800	11	92
1073840400	11	92
1073844000	11	93
1073847600	11	92
1073851200	11	90
1073854800	11	84
1073858400	11	77
1073862000	11	75
1073865600	12	75
1073869200	12	71
1073872800	12	71
1073876400	12	71
1073880000	12	72
1073883600	12	75
1073887200	12	80
1073890800	12	87
1073894400	12	94
1073898000	12	96
1073901600	12	96
1073905200	12	96
1073908800	12	97
1073912400	12	97
1073916000	12	96
1073919600	12	95
1073923200	12	93
1073926800	12	91
1073930400	12	88
1073934000	12	86
1073937600	12	82
1073941200	12	73
1073944800	12	65
1073948400	12	60
1073952000	13	57
1073955600	13	54
1073959200	13	52
1073962800	13	52
1073966400	13	53
1073970000	13	55
1073973600	13	59
1073977200	13	67
1073980800	13	77
1073984400	13	82
1073988000	13	84
1073991600	13	85
1073995200	13	86
1073998800	13	86
1074002400	13	87
1074006000	13	87
1074009600	13	85
1074013200	13	83
1074016800	13	83
1074020400	13	83
1074024000	13	82
1074027600	13	79
1074031200	13	75
1074034800	13	70
1074038400	14	68
1074042000	14	67
1074045600	14	67
1074049200	14	68
1074052800	14	69
1074056400	14	71
1074060000	14	73
1074063600	14	77
1074067200	14	85
1074070800	14	87
1074074400	14	86
1074078000	14	87
1074081600	14	87
1074085200	14	90
1074088800	14	91
1074092400	14	92
1074096000	14	94
1074099600	14	93
1074103200	14	91
1074106800	14	89
1074110400	14	86
1074114000	14	79
1074117600	14	67
1074121200	14	60
1074124800	15	54
1074128400	15	51
1074132000	15	51
1074135600	15	53
1074139200	15	57
1074142800	15	61
1074146400	15	66
1074150000	15	71
1074153600	15	77
1074157200	15	79
1074160800	15	79
1074164400	15	79
1074168000	15	79
1074171600	15	78
1074175200	15	79
1074178800	15	81
1074182400	15	82
1074186000	15	83
1074189600	15	83
1074193200	15	78
1074196800	15	73
1074200400	15	68
1074204000	15	65
1074207600	15	62
1074211200	16	62
1074214800	16	61
1074218400	16	60
1074222000	16	61
1074225600	16	63
1074229200	16	66
1074232800	16	70
1074236400	16	76
1074240000	16	82
1074243600	16	87
1074247200	16	89
1074250800	16	90
1074254400	16	90
1074258000	16	89
1074261600	16	90
1074265200	16	92
1074268800	16	95
1074272400	16	96
1074276000	16	97
1074279600	16	98
1074283200	16	97
1074286800	16	96
1074290400	16	86
1074294000	16	68
1074297600	17	63
1074301200	17	62
1074304800	17	65
1074308400	17	67
1074312000	17	69
1074315600	17	71
1074319200	17	74
1074322800	17	80
1074326400	17	88
1074330000	17	88
1074333600	17	87
1074337200	17	86
1074340800	17	84
1074344400	17	83
1074348000	17	83
1074351600	17	84
1074355200	17	84
1074358800	17	85
1074362400	17	88
1074366000	17	89
1074369600	17	89
1074373200	17	87
1074376800	17	88
1074380400	17	87
1074384000	18	87
1074387600	18	89
1074391200	18	90
1074394800	18	92
1074398400	18	92
1074402000	18	93
1074405600	18	93
1074409200	18	94
