Unix	jday	rh
852076800	1	81
852080400	1	82
852084000	1	84
852087600	1	87
852091200	1	89
852094800	1	90
852098400	1	88
852102000	1	90
852105600	1	94
852109200	1	96
852112800	1	95
852116400	1	94
852120000	1	91
852123600	1	92
852127200	1	92
852130800	1	94
852134400	1	93
852138000	1	93
852141600	1	91
852145200	1	88
852148800	1	86
852152400	1	75
852156000	1	65
852159600	1	59
852163200	2	58
852166800	2	56
852170400	2	56
852174000	2	59
852177600	2	61
852181200	2	64
852184800	2	71
852188400	2	75
852192000	2	89
852195600	2	89
852199200	2	88
852202800	2	88
852206400	2	82
852210000	2	82
852213600	2	80
852217200	2	81
852220800	2	82
852224400	2	83
852228000	2	82
852231600	2	80
852235200	2	74
852238800	2	71
852242400	2	69
852246000	2	67
852249600	3	63
852253200	3	60
852256800	3	65
852260400	3	65
852264000	3	64
852267600	3	65
852271200	3	69
852274800	3	74
852278400	3	81
852282000	3	85
852285600	3	86
852289200	3	87
852292800	3	87
852296400	3	85
852300000	3	83
852303600	3	81
852307200	3	82
852310800	3	83
852314400	3	82
852318000	3	79
852321600	3	76
852325200	3	73
852328800	3	65
852332400	3	57
852336000	4	49
852339600	4	45
852343200	4	44
852346800	4	46
852350400	4	49
852354000	4	53
852357600	4	61
852361200	4	71
852364800	4	70
852368400	4	57
852372000	4	53
852375600	4	53
852379200	4	58
852382800	4	59
852386400	4	61
852390000	4	63
852393600	4	64
852397200	4	65
852400800	4	65
852404400	4	59
852408000	4	53
852411600	4	46
852415200	4	42
852418800	4	40
852422400	5	40
852426000	5	40
852429600	5	42
852433200	5	43
852436800	5	44
852440400	5	46
852444000	5	49
852447600	5	54
852451200	5	60
852454800	5	64
852458400	5	68
852462000	5	71
852465600	5	73
852469200	5	74
852472800	5	77
852476400	5	81
852480000	5	81
852483600	5	83
852487200	5	83
852490800	5	81
852494400	5	80
852498000	5	82
852501600	5	82
852505200	5	80
852508800	6	75
852512400	6	70
852516000	6	68
852519600	6	69
852523200	6	70
852526800	6	72
852530400	6	75
852534000	6	79
852537600	6	86
852541200	6	92
852544800	6	92
852548400	6	91
852552000	6	91
852555600	6	90
852559200	6	90
852562800	6	90
852566400	6	90
852570000	6	91
852573600	6	89
852577200	6	86
852580800	6	79
852584400	6	73
852588000	6	71
852591600	6	70
852595200	7	68
852598800	7	67
852602400	7	68
852606000	7	70
852609600	7	73
852613200	7	76
852616800	7	81
852620400	7	86
852624000	7	91
852627600	7	93
852631200	7	93
852634800	7	94
852638400	7	93
852642000	7	93
852645600	7	93
852649200	7	94
852652800	7	94
852656400	7	95
852660000	7	93
852663600	7	91
852667200	7	88
852670800	7	83
852674400	7	78
852678000	7	73
852681600	8	69
852685200	8	68
852688800	8	69
852692400	8	71
852696000	8	72
852699600	8	74
852703200	8	76
852706800	8	79
852710400	8	86
852714000	8	90
852717600	8	89
852721200	8	89
852724800	8	89
852728400	8	90
852732000	8	90
852735600	8	90
852739200	8	90
852742800	8	91
852746400	8	89
852750000	8	88
852753600	8	80
852757200	8	72
852760800	8	68
852764400	8	66
852768000	9	64
852771600	9	65
852775200	9	66
852778800	9	69
852782400	9	72
852786000	9	75
852789600	9	80
852793200	9	84
852796800	9	93
852800400	9	93
852804000	9	93
852807600	9	93
852811200	9	92
852814800	9	91
852818400	9	89
852822000	9	85
852825600	9	84
852829200	9	83
852832800	9	80
852836400	9	79
852840000	9	76
852843600	9	72
852847200	9	71
852850800	9	72
852854400	10	72
852858000	10	76
852861600	10	84
852865200	10	90
852868800	10	91
852872400	10	92
852876000	10	93
852879600	10	93
852883200	10	93
852886800	10	92
852890400	10	93
852894000	10	93
852897600	10	95
852901200	10	95
852904800	10	93
852908400	10	92
852912000	10	91
852915600	10	90
852919200	10	91
852922800	10	91
852926400	10	91
852930000	10	91
852933600	10	91
852937200	10	91
852940800	11	90
852944400	11	90
852948000	11	90
852951600	11	91
852955200	11	92
852958800	11	92
852962400	11	93
852966000	11	92
852969600	11	94
852973200	11	94
852976800	11	94
852980400	11	94
852984000	11	95
852987600	11	94
852991200	11	94
852994800	11	94
852998400	11	93
853002000	11	93
853005600	11	91
853009200	11	91
853012800	11	90
853016400	11	90
853020000	11	89
853023600	11	88
853027200	12	88
853030800	12	87
853034400	12	86
853038000	12	87
853041600	12	87
853045200	12	88
853048800	12	89
853052400	12	89
853056000	12	89
853059600	12	89
853063200	12	89
853066800	12	88
853070400	12	88
853074000	12	88
853077600	12	89
853081200	12	89
853084800	12	89
853088400	12	89
853092000	12	88
853095600	12	86
853099200	12	82
853102800	12	79
853106400	12	75
853110000	12	70
853113600	13	64
853117200	13	64
853120800	13	65
853124400	13	65
853128000	13	67
853131600	13	73
853135200	13	77
853138800	13	82
853142400	13	87
853146000	13	89
853149600	13	89
853153200	13	89
853156800	13	89
853160400	13	90
853164000	13	90
853167600	13	90
853171200	13	90
853174800	13	91
853178400	13	91
853182000	13	90
853185600	13	85
853189200	13	70
853192800	13	59
853196400	13	54
853200000	14	51
853203600	14	53
853207200	14	59
853210800	14	61
853214400	14	62
853218000	14	65
853221600	14	63
853225200	14	72
853228800	14	80
853232400	14	85
853236000	14	86
853239600	14	86
853243200	14	83
853246800	14	85
853250400	14	86
853254000	14	86
853257600	14	86
853261200	14	87
853264800	14	91
853268400	14	88
853272000	14	83
853275600	14	72
853279200	14	66
853282800	14	63
853286400	15	64
853290000	15	65
853293600	15	67
853297200	15	68
853300800	15	68
853304400	15	72
853308000	15	76
853311600	15	80
853315200	15	88
853318800	15	89
853322400	15	91
853326000	15	91
853329600	15	88
853333200	15	89
853336800	15	90
853340400	15	90
853344000	15	90
853347600	15	90
853351200	15	88
853354800	15	86
853358400	15	80
853362000	15	71
