Unix	jday	rh
757382400	1	91
757386000	1	91
757389600	1	91
757393200	1	91
757396800	1	91
757400400	1	91
757404000	1	91
757407600	1	91
757411200	1	91
757414800	1	91
757418400	1	92
757422000	1	92
757425600	1	92
757429200	1	92
757432800	1	92
757436400	1	93
757440000	1	93
757443600	1	93
757447200	1	92
757450800	1	91
757454400	1	90
757458000	1	89
757461600	1	88
757465200	1	87
757468800	2	87
757472400	2	83
757476000	2	82
757479600	2	81
757483200	2	82
757486800	2	83
757490400	2	85
757494000	2	86
757497600	2	87
757501200	2	88
757504800	2	88
757508400	2	88
757512000	2	88
757515600	2	88
757519200	2	88
757522800	2	88
757526400	2	87
757530000	2	87
757533600	2	88
757537200	2	88
757540800	2	87
757544400	2	86
757548000	2	86
757551600	2	85
757555200	3	87
757558800	3	87
757562400	3	89
757566000	3	90
757569600	3	90
757573200	3	90
757576800	3	89
757580400	3	88
757584000	3	89
757587600	3	91
757591200	3	93
757594800	3	95
757598400	3	95
757602000	3	95
757605600	3	95
757609200	3	95
757612800	3	95
757616400	3	95
757620000	3	95
757623600	3	95
757627200	3	96
757630800	3	96
757634400	3	96
757638000	3	96
757641600	4	95
757645200	4	94
757648800	4	94
757652400	4	94
757656000	4	94
757659600	4	94
757663200	4	94
757666800	4	93
757670400	4	93
757674000	4	93
757677600	4	94
757681200	4	94
757684800	4	96
757688400	4	94
757692000	4	93
757695600	4	92
757699200	4	91
757702800	4	90
757706400	4	89
757710000	4	89
757713600	4	89
757717200	4	89
757720800	4	88
757724400	4	87
757728000	5	84
757731600	5	73
757735200	5	66
757738800	5	63
757742400	5	64
757746000	5	65
757749600	5	68
757753200	5	72
757756800	5	78
757760400	5	79
757764000	5	80
757767600	5	79
757771200	5	78
757774800	5	79
757778400	5	81
757782000	5	83
757785600	5	86
757789200	5	87
757792800	5	85
757796400	5	80
757800000	5	74
757803600	5	69
757807200	5	66
757810800	5	63
757814400	6	61
757818000	6	61
757821600	6	60
757825200	6	60
757828800	6	60
757832400	6	61
