Unix	jday	rh
631152000	1	54
631155600	1	54
631159200	1	56
631162800	1	58
631166400	1	61
631170000	1	64
631173600	1	70
631177200	1	74
631180800	1	82
631184400	1	88
631188000	1	88
631191600	1	87
631195200	1	87
631198800	1	86
631202400	1	86
631206000	1	87
631209600	1	87
631213200	1	88
631216800	1	87
631220400	1	82
631224000	1	81
631227600	1	80
631231200	1	79
631234800	1	78
631238400	2	79
631242000	2	79
631245600	2	80
631249200	2	81
631252800	2	85
631256400	2	88
631260000	2	92
631263600	2	93
631267200	2	93
631270800	2	92
631274400	2	91
631278000	2	90
631281600	2	90
631285200	2	90
631288800	2	90
631292400	2	90
631296000	2	90
631299600	2	89
631303200	2	89
631306800	2	87
631310400	2	82
631314000	2	74
631317600	2	67
631321200	2	63
631324800	3	62
631328400	3	61
631332000	3	62
631335600	3	63
631339200	3	66
631342800	3	68
631346400	3	72
631350000	3	75
631353600	3	82
631357200	3	87
631360800	3	87
631364400	3	85
631368000	3	83
631371600	3	83
631375200	3	85
631378800	3	87
631382400	3	88
631386000	3	89
631389600	3	90
631393200	3	89
631396800	3	89
631400400	3	89
631404000	3	89
631407600	3	89
631411200	4	89
631414800	4	86
631418400	4	87
631422000	4	91
631425600	4	90
631429200	4	90
631432800	4	91
631436400	4	92
631440000	4	93
631443600	4	94
631447200	4	93
631450800	4	92
631454400	4	89
631458000	4	89
631461600	4	88
631465200	4	88
631468800	4	88
631472400	4	89
631476000	4	89
631479600	4	89
631483200	4	89
631486800	4	88
631490400	4	87
631494000	4	84
631497600	5	81
631501200	5	79
631504800	5	78
631508400	5	78
631512000	5	81
631515600	5	83
631519200	5	84
631522800	5	83
631526400	5	86
631530000	5	87
631533600	5	86
631537200	5	86
631540800	5	86
631544400	5	85
631548000	5	87
631551600	5	88
631555200	5	88
631558800	5	89
631562400	5	90
631566000	5	84
631569600	5	77
631573200	5	65
631576800	5	59
631580400	5	57
631584000	6	57
631587600	6	58
631591200	6	59
631594800	6	61
631598400	6	63
631602000	6	66
631605600	6	69
631609200	6	73
631612800	6	81
631616400	6	85
631620000	6	85
631623600	6	85
631627200	6	85
631630800	6	85
631634400	6	85
631638000	6	85
631641600	6	85
631645200	6	85
631648800	6	86
631652400	6	76
631656000	6	68
631659600	6	62
631663200	6	59
631666800	6	57
631670400	7	58
631674000	7	59
631677600	7	61
631681200	7	63
631684800	7	66
631688400	7	70
631692000	7	74
631695600	7	79
631699200	7	89
631702800	7	92
631706400	7	93
631710000	7	93
631713600	7	93
631717200	7	92
631720800	7	92
631724400	7	92
631728000	7	92
631731600	7	92
631735200	7	89
631738800	7	88
631742400	7	87
631746000	7	87
631749600	7	87
