Unix	jday	rh
725846400	1	64
725850000	1	65
725853600	1	66
725857200	1	67
725860800	1	70
725864400	1	74
725868000	1	79
725871600	1	83
725875200	1	86
725878800	1	87
725882400	1	87
725886000	1	88
725889600	1	89
725893200	1	89
725896800	1	90
725900400	1	90
725904000	1	90
725907600	1	91
725911200	1	90
725914800	1	90
725918400	1	88
725922000	1	84
725925600	1	76
725929200	1	70
725932800	2	62
725936400	2	63
725940000	2	62
725943600	2	65
725947200	2	70
725950800	2	74
725954400	2	78
725958000	2	81
725961600	2	82
725965200	2	86
725968800	2	90
725972400	2	92
725976000	2	93
725979600	2	93
725983200	2	93
725986800	2	92
725990400	2	92
725994000	2	92
725997600	2	90
726001200	2	88
726004800	2	85
726008400	2	80
726012000	2	68
726015600	2	62
726019200	3	59
726022800	3	57
726026400	3	58
726030000	3	60
726033600	3	64
726037200	3	66
726040800	3	71
726044400	3	74
726048000	3	78
726051600	3	80
726055200	3	82
726058800	3	83
726062400	3	84
726066000	3	83
726069600	3	84
726073200	3	85
726076800	3	85
726080400	3	86
726084000	3	85
726087600	3	80
726091200	3	77
726094800	3	76
726098400	3	70
726102000	3	66
726105600	4	63
726109200	4	62
726112800	4	62
726116400	4	62
726120000	4	62
726123600	4	64
726127200	4	66
726130800	4	71
726134400	4	80
726138000	4	85
726141600	4	85
726145200	4	85
726148800	4	86
726152400	4	85
726156000	4	85
726159600	4	86
726163200	4	86
726166800	4	87
726170400	4	89
726174000	4	89
726177600	4	88
726181200	4	87
726184800	4	87
726188400	4	87
726192000	5	88
726195600	5	91
726199200	5	93
726202800	5	93
726206400	5	91
726210000	5	89
726213600	5	87
726217200	5	86
726220800	5	86
726224400	5	86
726228000	5	87
726231600	5	87
726235200	5	86
726238800	5	85
726242400	5	85
726246000	5	85
726249600	5	87
726253200	5	89
726256800	5	92
726260400	5	91
726264000	5	90
726267600	5	89
726271200	5	87
726274800	5	85
726278400	6	82
726282000	6	79
726285600	6	79
726289200	6	80
726292800	6	75
726296400	6	74
726300000	6	77
726303600	6	78
726307200	6	81
726310800	6	83
726314400	6	85
726318000	6	86
726321600	6	87
726325200	6	87
726328800	6	88
726332400	6	88
726336000	6	88
726339600	6	87
726343200	6	88
726346800	6	88
726350400	6	84
726354000	6	75
726357600	6	71
726361200	6	82
726364800	7	91
726368400	7	91
726372000	7	90
726375600	7	89
726379200	7	89
726382800	7	90
726386400	7	89
726390000	7	89
726393600	7	90
726397200	7	90
726400800	7	90
726404400	7	90
726408000	7	89
726411600	7	88
726415200	7	87
726418800	7	88
726422400	7	88
726426000	7	88
726429600	7	88
726433200	7	87
726436800	7	87
726440400	7	87
726444000	7	87
726447600	7	87
726451200	8	88
726454800	8	86
726458400	8	84
726462000	8	78
726465600	8	73
726469200	8	74
726472800	8	75
726476400	8	74
726480000	8	78
726483600	8	84
726487200	8	85
726490800	8	86
726494400	8	87
