Unix	jday	rh
883612800	1	58
883616400	1	57
883620000	1	58
883623600	1	59
883627200	1	59
883630800	1	60
883634400	1	61
883638000	1	64
883641600	1	69
883645200	1	71
883648800	1	71
883652400	1	69
883656000	1	68
883659600	1	67
883663200	1	64
883666800	1	63
883670400	1	63
883674000	1	63
883677600	1	61
883681200	1	61
883684800	1	59
883688400	1	57
883692000	1	54
883695600	1	52
883699200	2	53
883702800	2	50
883706400	2	49
883710000	2	49
883713600	2	51
883717200	2	53
883720800	2	57
883724400	2	63
883728000	2	71
883731600	2	74
883735200	2	73
883738800	2	73
883742400	2	73
883746000	2	72
883749600	2	72
883753200	2	72
883756800	2	72
883760400	2	72
883764000	2	76
883767600	2	67
883771200	2	64
883774800	2	64
883778400	2	63
883782000	2	63
883785600	3	63
883789200	3	63
883792800	3	63
883796400	3	64
883800000	3	66
883803600	3	69
883807200	3	72
883810800	3	77
883814400	3	88
883818000	3	90
883821600	3	90
883825200	3	91
883828800	3	92
883832400	3	92
883836000	3	92
883839600	3	92
883843200	3	93
883846800	3	93
883850400	3	93
883854000	3	93
883857600	3	92
883861200	3	86
883864800	3	73
883868400	3	74
883872000	4	78
883875600	4	77
883879200	4	74
883882800	4	72
883886400	4	71
883890000	4	73
883893600	4	80
883897200	4	84
883900800	4	90
883904400	4	93
883908000	4	94
883911600	4	95
883915200	4	95
883918800	4	96
883922400	4	96
883926000	4	96
883929600	4	96
883933200	4	96
883936800	4	94
883940400	4	95
883944000	4	95
883947600	4	96
883951200	4	96
883954800	4	96
883958400	5	94
883962000	5	94
883965600	5	95
883969200	5	95
883972800	5	95
883976400	5	95
883980000	5	95
883983600	5	96
883987200	5	96
883990800	5	97
883994400	5	97
883998000	5	97
884001600	5	97
884005200	5	98
884008800	5	98
884012400	5	98
884016000	5	98
884019600	5	98
884023200	5	97
884026800	5	97
884030400	5	95
884034000	5	91
884037600	5	82
884041200	5	70
884044800	6	63
884048400	6	58
884052000	6	58
884055600	6	59
884059200	6	59
884062800	6	60
884066400	6	62
884070000	6	66
884073600	6	73
884077200	6	76
884080800	6	76
884084400	6	76
884088000	6	76
884091600	6	76
884095200	6	80
884098800	6	84
884102400	6	86
884106000	6	87
884109600	6	87
884113200	6	84
884116800	6	80
884120400	6	76
884124000	6	71
884127600	6	68
884131200	7	65
884134800	7	65
884138400	7	65
884142000	7	66
884145600	7	68
884149200	7	70
884152800	7	74
884156400	7	78
884160000	7	84
884163600	7	88
884167200	7	89
884170800	7	89
884174400	7	89
884178000	7	90
884181600	7	90
884185200	7	90
884188800	7	89
884192400	7	88
884196000	7	84
884199600	7	82
884203200	7	73
884206800	7	69
884210400	7	68
884214000	7	68
884217600	8	69
884221200	8	71
884224800	8	79
884228400	8	87
884232000	8	90
884235600	8	91
884239200	8	90
884242800	8	89
884246400	8	85
884250000	8	81
884253600	8	79
884257200	8	77
884260800	8	77
884264400	8	75
884268000	8	73
884271600	8	71
884275200	8	70
884278800	8	70
884282400	8	69
884286000	8	65
884289600	8	60
884293200	8	55
884296800	8	53
884300400	8	53
884304000	9	55
884307600	9	62
884311200	9	67
884314800	9	68
884318400	9	60
884322000	9	52
884325600	9	49
884329200	9	51
884332800	9	55
884336400	9	55
884340000	9	56
884343600	9	58
884347200	9	60
884350800	9	62
884354400	9	64
884358000	9	67
884361600	9	69
884365200	9	71
884368800	9	70
884372400	9	65
884376000	9	53
884379600	9	43
884383200	9	42
884386800	9	44
884390400	10	46
884394000	10	47
884397600	10	50
884401200	10	53
884404800	10	57
884408400	10	63
884412000	10	68
884415600	10	74
884419200	10	80
884422800	10	84
884426400	10	85
884430000	10	86
884433600	10	89
884437200	10	89
884440800	10	90
884444400	10	91
884448000	10	90
884451600	10	90
884455200	10	89
884458800	10	85
884462400	10	86
884466000	10	86
884469600	10	87
884473200	10	88
884476800	11	92
884480400	11	92
884484000	11	93
884487600	11	92
884491200	11	90
884494800	11	88
884498400	11	88
884502000	11	89
884505600	11	91
884509200	11	93
884512800	11	93
884516400	11	94
884520000	11	96
884523600	11	96
884527200	11	96
884530800	11	96
884534400	11	96
884538000	11	95
884541600	11	93
884545200	11	93
884548800	11	92
884552400	11	92
884556000	11	91
884559600	11	88
884563200	12	79
884566800	12	70
884570400	12	69
884574000	12	71
884577600	12	70
884581200	12	72
884584800	12	74
884588400	12	76
884592000	12	77
884595600	12	77
884599200	12	77
884602800	12	76
884606400	12	76
884610000	12	76
884613600	12	76
884617200	12	76
884620800	12	76
884624400	12	76
884628000	12	75
884631600	12	70
884635200	12	65
884638800	12	62
884642400	12	60
884646000	12	58
884649600	13	57
884653200	13	57
884656800	13	57
884660400	13	57
884664000	13	59
884667600	13	62
884671200	13	66
884674800	13	70
884678400	13	77
884682000	13	82
884685600	13	85
884689200	13	88
884692800	13	89
884696400	13	90
884700000	13	90
884703600	13	90
884707200	13	89
884710800	13	89
884714400	13	89
884718000	13	79
884721600	13	73
884725200	13	68
884728800	13	65
884732400	13	64
884736000	14	64
884739600	14	61
884743200	14	61
884746800	14	63
884750400	14	66
884754000	14	69
884757600	14	74
884761200	14	80
884764800	14	88
884768400	14	91
884772000	14	92
884775600	14	94
884779200	14	95
884782800	14	95
884786400	14	96
884790000	14	96
884793600	14	96
884797200	14	95
884800800	14	96
884804400	14	95
884808000	14	95
884811600	14	95
884815200	14	95
884818800	14	96
884822400	15	96
884826000	15	95
884829600	15	90
884833200	15	84
884836800	15	77
884840400	15	75
884844000	15	77
884847600	15	84
884851200	15	89
884854800	15	92
884858400	15	92
884862000	15	92
884865600	15	93
884869200	15	92
884872800	15	93
884876400	15	93
884880000	15	94
884883600	15	94
884887200	15	93
884890800	15	95
884894400	15	96
884898000	15	94
884901600	15	92
884905200	15	91
884908800	16	88
884912400	16	85
884916000	16	77
884919600	16	77
884923200	16	75
884926800	16	73
884930400	16	71
884934000	16	74
884937600	16	82
884941200	16	87
884944800	16	88
884948400	16	89
884952000	16	90
884955600	16	91
884959200	16	91
884962800	16	92
884966400	16	93
884970000	16	93
884973600	16	92
884977200	16	87
884980800	16	78
884984400	16	67
884988000	16	63
884991600	16	61
884995200	17	63
884998800	17	64
885002400	17	66
885006000	17	70
885009600	17	74
885013200	17	78
885016800	17	82
885020400	17	85
885024000	17	87
885027600	17	88
885031200	17	89
885034800	17	89
885038400	17	90
885042000	17	90
885045600	17	91
885049200	17	91
885052800	17	92
885056400	17	93
885060000	17	92
885063600	17	90
885067200	17	84
885070800	17	77
885074400	17	73
885078000	17	71
885081600	18	70
885085200	18	68
885088800	18	69
885092400	18	69
885096000	18	69
885099600	18	70
885103200	18	72
885106800	18	78
885110400	18	90
885114000	18	93
885117600	18	94
885121200	18	94
885124800	18	93
885128400	18	94
885132000	18	93
885135600	18	93
885139200	18	93
885142800	18	93
885146400	18	93
885150000	18	94
885153600	18	94
885157200	18	95
885160800	18	96
885164400	18	96
885168000	19	93
885171600	19	93
885175200	19	93
885178800	19	91
885182400	19	82
885186000	19	70
885189600	19	65
885193200	19	65
885196800	19	73
885200400	19	80
885204000	19	82
885207600	19	84
885211200	19	85
885214800	19	87
885218400	19	88
885222000	19	88
885225600	19	88
885229200	19	88
885232800	19	87
885236400	19	79
885240000	19	70
885243600	19	66
885247200	19	64
885250800	19	61
885254400	20	56
885258000	20	57
885261600	20	57
885265200	20	59
885268800	20	64
885272400	20	69
885276000	20	75
885279600	20	80
885283200	20	90
885286800	20	92
885290400	20	92
885294000	20	91
885297600	20	90
885301200	20	89
885304800	20	88
885308400	20	87
885312000	20	87
885315600	20	87
885319200	20	84
885322800	20	80
885326400	20	73
885330000	20	65
885333600	20	60
885337200	20	60
885340800	21	58
885344400	21	57
885348000	21	57
885351600	21	58
885355200	21	61
885358800	21	64
885362400	21	69
885366000	21	73
885369600	21	79
885373200	21	82
885376800	21	79
885380400	21	77
885384000	21	83
885387600	21	80
885391200	21	82
885394800	21	81
885398400	21	82
885402000	21	82
885405600	21	79
885409200	21	74
885412800	21	69
885416400	21	62
885420000	21	59
885423600	21	55
885427200	22	55
885430800	22	52
885434400	22	54
885438000	22	57
885441600	22	62
885445200	22	68
885448800	22	76
885452400	22	81
885456000	22	83
885459600	22	83
885463200	22	83
885466800	22	86
885470400	22	91
885474000	22	93
885477600	22	94
885481200	22	93
885484800	22	93
885488400	22	93
885492000	22	92
885495600	22	92
885499200	22	90
885502800	22	86
885506400	22	85
885510000	22	88
885513600	23	90
885517200	23	92
885520800	23	93
885524400	23	93
885528000	23	94
885531600	23	94
885535200	23	95
885538800	23	95
885542400	23	96
885546000	23	96
885549600	23	97
885553200	23	97
885556800	23	97
885560400	23	98
885564000	23	98
885567600	23	98
885571200	23	98
885574800	23	98
885578400	23	98
885582000	23	97
885585600	23	97
885589200	23	96
885592800	23	96
885596400	23	96
885600000	24	97
885603600	24	96
885607200	24	96
885610800	24	95
885614400	24	95
885618000	24	95
885621600	24	94
885625200	24	95
885628800	24	96
885632400	24	96
885636000	24	97
