Unix	jday	rh
915148800	1	63
915152400	1	62
915156000	1	62
915159600	1	64
915163200	1	68
915166800	1	71
915170400	1	76
915174000	1	81
915177600	1	85
915181200	1	87
915184800	1	86
915188400	1	85
915192000	1	85
915195600	1	84
915199200	1	84
915202800	1	84
915206400	1	84
915210000	1	83
915213600	1	86
915217200	1	81
915220800	1	76
915224400	1	72
915228000	1	68
915231600	1	66
915235200	2	64
915238800	2	63
915242400	2	62
915246000	2	63
915249600	2	65
915253200	2	67
915256800	2	70
915260400	2	75
915264000	2	81
915267600	2	86
915271200	2	89
915274800	2	89
915278400	2	89
915282000	2	90
915285600	2	91
915289200	2	93
915292800	2	93
915296400	2	94
915300000	2	94
915303600	2	91
915307200	2	83
915310800	2	70
915314400	2	62
915318000	2	60
915321600	3	62
915325200	3	60
915328800	3	61
915332400	3	62
915336000	3	64
915339600	3	66
915343200	3	69
915346800	3	74
915350400	3	80
915354000	3	83
915357600	3	86
915361200	3	88
915364800	3	89
915368400	3	88
915372000	3	87
915375600	3	86
915379200	3	86
915382800	3	87
915386400	3	83
915390000	3	80
915393600	3	76
915397200	3	72
915400800	3	68
915404400	3	65
915408000	4	64
915411600	4	62
915415200	4	60
915418800	4	60
915422400	4	61
915426000	4	63
915429600	4	67
915433200	4	72
915436800	4	78
915440400	4	82
915444000	4	83
915447600	4	84
915451200	4	87
915454800	4	88
915458400	4	89
915462000	4	90
915465600	4	90
915469200	4	90
915472800	4	87
915476400	4	84
915480000	4	79
915483600	4	76
915487200	4	75
915490800	4	75
915494400	5	73
915498000	5	71
915501600	5	70
915505200	5	70
915508800	5	71
915512400	5	73
915516000	5	77
915519600	5	81
915523200	5	88
915526800	5	93
915530400	5	94
915534000	5	95
915537600	5	94
915541200	5	92
915544800	5	92
915548400	5	93
915552000	5	94
915555600	5	94
915559200	5	92
915562800	5	91
915566400	5	91
915570000	5	88
915573600	5	81
915577200	5	75
915580800	6	70
915584400	6	67
915588000	6	67
915591600	6	68
915595200	6	70
915598800	6	72
915602400	6	74
915606000	6	76
915609600	6	78
915613200	6	75
915616800	6	71
915620400	6	67
915624000	6	65
915627600	6	65
915631200	6	66
915634800	6	67
915638400	6	68
915642000	6	69
915645600	6	68
915649200	6	68
915652800	6	65
915656400	6	64
915660000	6	63
915663600	6	63
915667200	7	63
915670800	7	63
915674400	7	62
915678000	7	62
915681600	7	65
915685200	7	69
915688800	7	77
915692400	7	85
915696000	7	90
915699600	7	91
915703200	7	91
915706800	7	91
915710400	7	89
915714000	7	90
915717600	7	90
915721200	7	90
915724800	7	91
915728400	7	92
915732000	7	93
915735600	7	93
915739200	7	94
915742800	7	93
915746400	7	92
915750000	7	92
915753600	8	91
915757200	8	88
915760800	8	84
915764400	8	78
915768000	8	71
915771600	8	68
915775200	8	70
915778800	8	74
915782400	8	77
915786000	8	79
915789600	8	83
915793200	8	86
915796800	8	86
915800400	8	87
915804000	8	87
915807600	8	85
915811200	8	85
915814800	8	84
915818400	8	79
915822000	8	73
915825600	8	68
915829200	8	65
915832800	8	62
915836400	8	58
915840000	9	56
915843600	9	56
915847200	9	56
915850800	9	57
915854400	9	57
915858000	9	58
915861600	9	60
915865200	9	66
915868800	9	76
915872400	9	85
915876000	9	87
915879600	9	85
915883200	9	85
915886800	9	86
915890400	9	86
915894000	9	85
915897600	9	87
915901200	9	88
915904800	9	84
915908400	9	78
915912000	9	73
915915600	9	70
915919200	9	68
915922800	9	70
915926400	10	73
915930000	10	74
915933600	10	71
915937200	10	70
915940800	10	71
915944400	10	73
915948000	10	76
915951600	10	79
915955200	10	85
915958800	10	89
915962400	10	89
915966000	10	88
915969600	10	87
915973200	10	86
915976800	10	85
915980400	10	84
915984000	10	83
915987600	10	82
915991200	10	79
915994800	10	77
915998400	10	76
916002000	10	78
916005600	10	80
916009200	10	80
916012800	11	78
916016400	11	77
916020000	11	75
916023600	11	78
916027200	11	79
916030800	11	80
916034400	11	79
916038000	11	81
916041600	11	85
916045200	11	88
916048800	11	88
916052400	11	88
916056000	11	87
916059600	11	86
916063200	11	87
916066800	11	86
916070400	11	86
916074000	11	86
916077600	11	84
916081200	11	83
916084800	11	80
916088400	11	75
916092000	11	71
916095600	11	69
916099200	12	70
916102800	12	74
916106400	12	80
916110000	12	82
916113600	12	77
916117200	12	76
916120800	12	77
916124400	12	79
916128000	12	85
916131600	12	90
916135200	12	91
916138800	12	90
916142400	12	90
916146000	12	88
916149600	12	87
916153200	12	86
916156800	12	85
916160400	12	83
916164000	12	79
916167600	12	76
916171200	12	73
916174800	12	72
916178400	12	71
916182000	12	69
916185600	13	70
916189200	13	70
916192800	13	71
916196400	13	74
916200000	13	77
916203600	13	81
916207200	13	85
916210800	13	88
916214400	13	88
916218000	13	87
916221600	13	86
916225200	13	86
916228800	13	89
916232400	13	93
916236000	13	94
916239600	13	95
916243200	13	95
916246800	13	95
916250400	13	95
916254000	13	95
916257600	13	95
916261200	13	95
916264800	13	95
916268400	13	95
916272000	14	94
916275600	14	95
916279200	14	95
916282800	14	95
916286400	14	95
916290000	14	95
916293600	14	96
916297200	14	96
916300800	14	96
916304400	14	96
916308000	14	96
916311600	14	96
916315200	14	96
916318800	14	95
916322400	14	94
916326000	14	92
916329600	14	92
916333200	14	92
916336800	14	92
916340400	14	92
916344000	14	92
916347600	14	92
916351200	14	91
916354800	14	89
916358400	15	72
916362000	15	60
916365600	15	58
916369200	15	57
916372800	15	60
916376400	15	62
916380000	15	64
916383600	15	74
916387200	15	76
916390800	15	74
916394400	15	73
916398000	15	73
916401600	15	71
916405200	15	71
916408800	15	70
916412400	15	71
916416000	15	72
916419600	15	72
916423200	15	73
916426800	15	73
916430400	15	69
916434000	15	67
916437600	15	68
916441200	15	72
916444800	16	74
916448400	16	71
916452000	16	69
916455600	16	68
916459200	16	69
916462800	16	71
916466400	16	76
916470000	16	81
916473600	16	87
916477200	16	92
916480800	16	93
916484400	16	94
916488000	16	94
916491600	16	94
916495200	16	93
916498800	16	93
916502400	16	93
916506000	16	93
916509600	16	91
916513200	16	89
916516800	16	83
916520400	16	75
916524000	16	69
916527600	16	64
916531200	17	62
916534800	17	61
916538400	17	61
916542000	17	61
916545600	17	61
916549200	17	62
916552800	17	64
916556400	17	69
916560000	17	73
916563600	17	78
916567200	17	85
916570800	17	84
916574400	17	87
916578000	17	83
916581600	17	80
916585200	17	78
916588800	17	77
916592400	17	77
916596000	17	75
916599600	17	71
916603200	17	66
916606800	17	62
916610400	17	57
916614000	17	52
916617600	18	53
916621200	18	54
916624800	18	56
916628400	18	59
916632000	18	61
916635600	18	65
916639200	18	69
916642800	18	74
916646400	18	83
916650000	18	89
916653600	18	89
916657200	18	90
916660800	18	93
916664400	18	93
916668000	18	95
916671600	18	95
916675200	18	95
916678800	18	94
916682400	18	91
916686000	18	84
916689600	18	74
916693200	18	68
916696800	18	65
916700400	18	64
916704000	19	64
916707600	19	64
916711200	19	65
916714800	19	67
916718400	19	70
916722000	19	74
916725600	19	77
916729200	19	83
916732800	19	93
916736400	19	95
916740000	19	95
916743600	19	95
916747200	19	96
916750800	19	97
916754400	19	97
916758000	19	97
916761600	19	96
916765200	19	96
916768800	19	96
916772400	19	96
916776000	19	96
916779600	19	95
916783200	19	84
916786800	19	67
916790400	20	62
916794000	20	59
916797600	20	58
916801200	20	59
916804800	20	61
916808400	20	64
916812000	20	67
916815600	20	74
916819200	20	81
916822800	20	83
916826400	20	83
916830000	20	83
916833600	20	85
916837200	20	85
916840800	20	85
916844400	20	85
916848000	20	87
916851600	20	89
916855200	20	89
916858800	20	87
916862400	20	82
916866000	20	76
916869600	20	71
916873200	20	67
916876800	21	63
916880400	21	62
916884000	21	56
916887600	21	52
916891200	21	50
916894800	21	51
916898400	21	54
916902000	21	60
916905600	21	66
916909200	21	70
916912800	21	71
916916400	21	70
916920000	21	64
916923600	21	64
916927200	21	65
916930800	21	66
916934400	21	67
916938000	21	68
916941600	21	67
916945200	21	66
916948800	21	63
916952400	21	63
916956000	21	62
916959600	21	61
916963200	22	60
916966800	22	60
916970400	22	67
916974000	22	71
916977600	22	73
916981200	22	73
916984800	22	71
916988400	22	67
916992000	22	66
916995600	22	65
916999200	22	65
917002800	22	65
917006400	22	66
917010000	22	66
917013600	22	65
917017200	22	65
917020800	22	67
917024400	22	69
917028000	22	70
917031600	22	66
917035200	22	61
917038800	22	57
917042400	22	54
917046000	22	53
917049600	23	51
917053200	23	51
917056800	23	50
917060400	23	49
917064000	23	51
917067600	23	53
917071200	23	57
917074800	23	67
917078400	23	74
917082000	23	72
917085600	23	70
917089200	23	70
917092800	23	69
917096400	23	68
917100000	23	69
917103600	23	70
917107200	23	72
917110800	23	73
917114400	23	71
917118000	23	67
917121600	23	62
917125200	23	56
917128800	23	47
917132400	23	48
917136000	24	45
917139600	24	46
917143200	24	48
917146800	24	50
917150400	24	54
917154000	24	58
917157600	24	65
917161200	24	72
917164800	24	77
917168400	24	81
917172000	24	88
917175600	24	88
917179200	24	90
917182800	24	88
917186400	24	88
917190000	24	87
917193600	24	86
917197200	24	85
917200800	24	80
917204400	24	72
917208000	24	64
917211600	24	57
917215200	24	58
917218800	24	58
917222400	25	61
917226000	25	60
917229600	25	61
917233200	25	62
917236800	25	65
917240400	25	68
917244000	25	72
917247600	25	78
917251200	25	87
917254800	25	91
917258400	25	91
917262000	25	92
917265600	25	90
917269200	25	92
917272800	25	93
917276400	25	92
917280000	25	91
917283600	25	90
917287200	25	89
917290800	25	83
917294400	25	75
917298000	25	71
917301600	25	70
917305200	25	70
917308800	26	69
917312400	26	67
917316000	26	69
917319600	26	71
917323200	26	72
917326800	26	76
917330400	26	77
917334000	26	80
917337600	26	91
917341200	26	91
917344800	26	90
917348400	26	89
917352000	26	88
917355600	26	86
917359200	26	84
917362800	26	82
917366400	26	83
917370000	26	82
917373600	26	77
917377200	26	75
917380800	26	66
917384400	26	60
917388000	26	60
917391600	26	61
917395200	27	61
917398800	27	59
917402400	27	58
917406000	27	58
917409600	27	57
917413200	27	57
917416800	27	59
917420400	27	66
917424000	27	72
917427600	27	71
917431200	27	74
917434800	27	76
917438400	27	76
917442000	27	79
917445600	27	77
917449200	27	76
917452800	27	76
917456400	27	75
917460000	27	73
917463600	27	71
917467200	27	67
917470800	27	64
917474400	27	67
917478000	27	67
917481600	28	66
917485200	28	67
917488800	28	69
917492400	28	70
917496000	28	70
917499600	28	71
917503200	28	73
917506800	28	75
917510400	28	80
917514000	28	82
917517600	28	83
917521200	28	85
917524800	28	84
917528400	28	85
917532000	28	86
917535600	28	86
917539200	28	85
917542800	28	84
917546400	28	81
917550000	28	73
917553600	28	66
917557200	28	60
917560800	28	56
917564400	28	53
917568000	29	53
917571600	29	55
917575200	29	56
917578800	29	58
917582400	29	60
917586000	29	63
917589600	29	68
917593200	29	76
917596800	29	89
917600400	29	92
917604000	29	91
917607600	29	88
917611200	29	89
917614800	29	89
917618400	29	86
917622000	29	80
917625600	29	77
917629200	29	76
917632800	29	76
917636400	29	76
917640000	29	80
917643600	29	88
917647200	29	87
917650800	29	84
917654400	30	73
917658000	30	66
917661600	30	65
917665200	30	76
917668800	30	80
917672400	30	82
917676000	30	83
917679600	30	88
917683200	30	92
917686800	30	93
917690400	30	92
917694000	30	92
917697600	30	93
917701200	30	94
917704800	30	94
917708400	30	95
917712000	30	95
917715600	30	96
